Start date;End date;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Jan 16, 2025 11:00 AM;Jan 16, 2025 11:15 AM;67.00;641.50;42.00;203.00;0.00;0.00;718.50;238.75;30.50
Jan 16, 2025 11:15 AM;Jan 16, 2025 11:30 AM;67.00;636.25;38.00;215.00;0.00;0.00;712.75;205.75;30.50
Jan 16, 2025 11:30 AM;Jan 16, 2025 11:45 AM;66.00;631.75;34.00;222.00;0.00;0.00;715.75;206.25;30.50
Jan 16, 2025 11:45 AM;Jan 16, 2025 12:00 PM;66.00;627.75;27.00;224.00;0.00;0.00;733.50;195.25;30.50
Jan 16, 2025 12:00 PM;Jan 16, 2025 12:15 PM;66.00;616.00;23.00;227.00;0.00;0.00;738.50;197.50;30.50
Jan 16, 2025 12:15 PM;Jan 16, 2025 12:30 PM;66.00;602.75;24.00;233.00;0.00;0.00;736.00;183.50;30.50
Jan 16, 2025 12:30 PM;Jan 16, 2025 12:45 PM;66.00;601.25;24.00;231.00;0.00;0.00;737.25;194.00;30.50
Jan 16, 2025 12:45 PM;Jan 16, 2025 1:00 PM;66.00;589.25;26.00;223.00;0.00;0.00;740.50;199.00;30.50
Jan 16, 2025 1:00 PM;Jan 16, 2025 1:15 PM;66.00;598.75;26.00;217.00;0.00;0.00;745.75;207.75;30.50
Jan 16, 2025 1:15 PM;Jan 16, 2025 1:30 PM;66.00;595.50;29.00;213.00;0.00;0.00;745.25;208.75;30.50
Jan 16, 2025 1:30 PM;Jan 16, 2025 1:45 PM;66.00;593.50;32.00;202.00;0.00;0.00;743.50;200.00;30.50
Jan 16, 2025 1:45 PM;Jan 16, 2025 2:00 PM;66.00;591.50;28.00;187.00;0.00;0.00;751.50;201.25;30.50
Jan 16, 2025 2:00 PM;Jan 16, 2025 2:15 PM;66.00;600.75;21.00;172.00;0.00;0.00;750.00;267.50;30.50
Jan 16, 2025 2:15 PM;Jan 16, 2025 2:30 PM;66.00;603.25;17.00;160.00;0.00;0.00;755.50;287.00;30.50
Jan 16, 2025 2:30 PM;Jan 16, 2025 2:45 PM;66.00;613.50;13.00;144.00;0.00;0.00;759.50;289.25;30.50
Jan 16, 2025 2:45 PM;Jan 16, 2025 3:00 PM;66.00;635.75;10.00;122.00;0.00;0.00;765.75;323.00;30.50
Jan 16, 2025 3:00 PM;Jan 16, 2025 3:15 PM;65.00;706.50;5.00;101.00;0.00;0.00;768.25;422.25;30.50
Jan 16, 2025 3:15 PM;Jan 16, 2025 3:30 PM;65.00;719.00;9.00;82.00;0.00;0.00;771.00;452.75;30.50
Jan 16, 2025 3:30 PM;Jan 16, 2025 3:45 PM;65.00;735.25;9.00;62.00;0.00;0.00;776.00;463.25;30.50
Jan 16, 2025 3:45 PM;Jan 16, 2025 4:00 PM;65.00;747.50;7.00;43.00;0.00;0.00;778.50;510.50;30.50
Jan 16, 2025 4:00 PM;Jan 16, 2025 4:15 PM;65.00;770.00;4.00;27.00;0.00;0.00;787.75;599.25;30.50
Jan 16, 2025 4:15 PM;Jan 16, 2025 4:30 PM;65.00;785.25;3.00;16.00;0.00;0.00;791.00;612.50;30.50
Jan 16, 2025 4:30 PM;Jan 16, 2025 4:45 PM;65.00;810.75;2.00;5.00;0.00;0.00;794.50;626.75;30.50
Jan 16, 2025 4:45 PM;Jan 16, 2025 5:00 PM;65.00;830.00;1.00;1.00;0.00;0.00;795.00;627.50;30.50
Jan 16, 2025 5:00 PM;Jan 16, 2025 5:15 PM;65.00;851.25;1.00;0.00;0.00;0.00;793.00;679.75;30.50
Jan 16, 2025 5:15 PM;Jan 16, 2025 5:30 PM;65.00;857.25;1.00;0.00;0.00;0.00;793.25;691.50;30.50
Jan 16, 2025 5:30 PM;Jan 16, 2025 5:45 PM;65.00;856.75;1.00;0.00;0.00;0.00;794.00;698.50;30.50
Jan 16, 2025 5:45 PM;Jan 16, 2025 6:00 PM;65.00;859.50;1.00;0.00;0.00;0.00;792.50;698.00;30.50
Jan 16, 2025 6:00 PM;Jan 16, 2025 6:15 PM;65.00;858.00;1.00;0.00;0.00;0.00;794.50;728.75;30.50
Jan 16, 2025 6:15 PM;Jan 16, 2025 6:30 PM;65.00;856.25;1.00;0.00;0.00;0.00;793.25;725.50;30.50
Jan 16, 2025 6:30 PM;Jan 16, 2025 6:45 PM;65.00;852.75;2.00;0.00;0.00;0.00;794.00;723.50;30.50
Jan 16, 2025 6:45 PM;Jan 16, 2025 7:00 PM;65.00;847.25;2.00;0.00;0.00;0.00;794.50;711.00;30.50
Jan 16, 2025 7:00 PM;Jan 16, 2025 7:15 PM;65.00;838.25;2.00;0.00;0.00;0.00;794.75;641.25;30.50
Jan 16, 2025 7:15 PM;Jan 16, 2025 7:30 PM;65.00;826.75;1.00;0.00;0.00;0.00;794.25;611.25;30.50
Jan 16, 2025 7:30 PM;Jan 16, 2025 7:45 PM;65.00;822.00;1.00;0.00;0.00;0.00;794.25;602.50;30.50
Jan 16, 2025 7:45 PM;Jan 16, 2025 8:00 PM;65.00;804.00;1.00;0.00;0.00;0.00;794.75;590.00;30.50
Jan 16, 2025 8:00 PM;Jan 16, 2025 8:15 PM;67.00;787.75;1.00;0.00;0.00;0.00;773.75;526.50;30.50
Jan 16, 2025 8:15 PM;Jan 16, 2025 8:30 PM;67.00;764.00;1.00;0.00;0.00;0.00;766.50;469.25;30.50
Jan 16, 2025 8:30 PM;Jan 16, 2025 8:45 PM;67.00;754.00;1.00;0.00;0.00;0.00;766.50;437.00;30.50
Jan 16, 2025 8:45 PM;Jan 16, 2025 9:00 PM;67.00;736.25;1.00;0.00;0.00;0.00;762.75;372.00;30.50
Jan 16, 2025 9:00 PM;Jan 16, 2025 9:15 PM;67.00;712.75;1.00;0.00;0.00;0.00;769.25;230.00;30.50
Jan 16, 2025 9:15 PM;Jan 16, 2025 9:30 PM;67.00;695.75;1.00;0.00;0.00;0.00;765.50;202.00;30.50
Jan 16, 2025 9:30 PM;Jan 16, 2025 9:45 PM;67.00;669.75;1.00;0.00;0.00;0.00;760.00;194.50;30.50
Jan 16, 2025 9:45 PM;Jan 16, 2025 10:00 PM;67.00;647.50;2.00;0.00;0.00;0.00;755.25;183.75;30.50
Jan 16, 2025 10:00 PM;Jan 16, 2025 10:15 PM;67.00;668.50;2.00;0.00;0.00;0.00;747.50;137.00;30.50
Jan 16, 2025 10:15 PM;Jan 16, 2025 10:30 PM;67.00;661.50;2.00;0.00;0.00;0.00;729.50;114.00;30.50
Jan 16, 2025 10:30 PM;Jan 16, 2025 10:45 PM;67.00;644.00;2.00;0.00;0.00;0.00;719.75;110.25;30.50
Jan 16, 2025 10:45 PM;Jan 16, 2025 11:00 PM;67.00;630.75;3.00;0.00;0.00;0.00;715.50;74.00;30.50
Jan 16, 2025 11:00 PM;Jan 16, 2025 11:15 PM;67.00;617.50;3.00;0.00;0.00;0.00;709.00;0.00;30.50
Jan 16, 2025 11:15 PM;Jan 16, 2025 11:30 PM;67.00;595.75;3.00;0.00;0.00;0.00;698.00;0.00;30.50
Jan 16, 2025 11:30 PM;Jan 16, 2025 11:45 PM;67.00;584.25;4.00;0.00;0.00;0.00;697.75;0.00;30.50
Jan 16, 2025 11:45 PM;Jan 17, 2025 12:00 AM;68.00;576.25;5.00;0.00;0.00;0.00;697.00;0.00;30.50
Jan 17, 2025 12:00 AM;Jan 17, 2025 12:15 AM;65.00;547.25;5.00;0.00;0.00;0.00;721.50;0.00;30.50
Jan 17, 2025 12:15 AM;Jan 17, 2025 12:30 AM;65.00;543.50;5.00;0.00;0.00;0.00;720.75;0.00;30.50
Jan 17, 2025 12:30 AM;Jan 17, 2025 12:45 AM;65.00;534.00;5.00;0.00;0.00;0.00;714.00;0.00;30.50
Jan 17, 2025 12:45 AM;Jan 17, 2025 1:00 AM;65.00;529.25;5.00;0.00;0.00;0.00;708.00;0.00;30.50
Jan 17, 2025 1:00 AM;Jan 17, 2025 1:15 AM;65.00;535.00;6.00;0.00;0.00;0.00;692.00;0.00;30.50
Jan 17, 2025 1:15 AM;Jan 17, 2025 1:30 AM;65.00;545.25;5.00;0.00;0.00;0.00;687.75;0.00;30.50
Jan 17, 2025 1:30 AM;Jan 17, 2025 1:45 AM;65.00;535.75;5.00;0.00;0.00;0.00;689.00;0.00;30.50
Jan 17, 2025 1:45 AM;Jan 17, 2025 2:00 AM;65.00;530.25;8.00;0.00;0.00;0.00;687.50;0.00;30.50
Jan 17, 2025 2:00 AM;Jan 17, 2025 2:15 AM;65.00;530.50;10.00;0.00;0.00;0.00;652.00;0.00;30.50
Jan 17, 2025 2:15 AM;Jan 17, 2025 2:30 AM;65.00;528.00;12.00;0.00;0.00;0.00;628.50;0.00;30.50
Jan 17, 2025 2:30 AM;Jan 17, 2025 2:45 AM;65.00;529.50;17.00;0.00;0.00;0.00;627.50;0.00;30.50
Jan 17, 2025 2:45 AM;Jan 17, 2025 3:00 AM;65.00;529.50;19.00;0.00;0.00;0.00;633.75;0.00;30.50
Jan 17, 2025 3:00 AM;Jan 17, 2025 3:15 AM;65.00;533.75;18.00;0.00;0.00;0.00;624.25;0.00;30.50
Jan 17, 2025 3:15 AM;Jan 17, 2025 3:30 AM;65.00;532.25;18.00;0.00;0.00;0.00;622.00;0.00;30.50
Jan 17, 2025 3:30 AM;Jan 17, 2025 3:45 AM;65.00;536.25;21.00;0.00;0.00;0.00;621.00;0.00;30.50
Jan 17, 2025 3:45 AM;Jan 17, 2025 4:00 AM;65.00;534.00;25.00;0.00;0.00;0.00;623.00;0.00;30.50
Jan 17, 2025 4:00 AM;Jan 17, 2025 4:15 AM;65.00;549.50;25.00;0.00;0.00;0.00;626.25;0.00;30.50
Jan 17, 2025 4:15 AM;Jan 17, 2025 4:30 AM;64.00;547.25;27.00;0.00;0.00;0.00;626.25;0.00;30.50
Jan 17, 2025 4:30 AM;Jan 17, 2025 4:45 AM;64.00;546.50;30.00;0.00;0.00;0.00;626.50;0.00;30.50
Jan 17, 2025 4:45 AM;Jan 17, 2025 5:00 AM;64.00;543.25;30.00;0.00;0.00;0.00;629.50;0.00;30.50
Jan 17, 2025 5:00 AM;Jan 17, 2025 5:15 AM;66.00;544.25;33.00;0.00;0.00;0.00;649.25;0.00;30.50
Jan 17, 2025 5:15 AM;Jan 17, 2025 5:30 AM;66.00;546.00;37.00;0.00;0.00;0.00;656.00;0.00;30.50
Jan 17, 2025 5:30 AM;Jan 17, 2025 5:45 AM;66.00;556.00;41.00;0.00;0.00;0.00;658.75;0.00;30.50
Jan 17, 2025 5:45 AM;Jan 17, 2025 6:00 AM;66.00;589.25;45.00;0.00;0.00;0.00;694.75;0.00;30.50
Jan 17, 2025 6:00 AM;Jan 17, 2025 6:15 AM;66.00;603.00;48.00;0.00;0.00;0.00;715.00;137.25;30.50
Jan 17, 2025 6:15 AM;Jan 17, 2025 6:30 AM;66.00;619.25;52.00;0.00;0.00;0.00;733.75;176.50;30.50
Jan 17, 2025 6:30 AM;Jan 17, 2025 6:45 AM;66.00;666.75;56.00;0.00;0.00;0.00;745.50;185.25;30.50
Jan 17, 2025 6:45 AM;Jan 17, 2025 7:00 AM;66.00;697.25;53.00;0.00;0.00;0.00;752.50;279.75;30.50
Jan 17, 2025 7:00 AM;Jan 17, 2025 7:15 AM;63.00;740.50;50.00;0.00;0.00;0.00;762.25;618.00;30.50
Jan 17, 2025 7:15 AM;Jan 17, 2025 7:30 AM;63.00;764.50;53.00;0.00;0.00;0.00;777.25;664.75;30.50
Jan 17, 2025 7:30 AM;Jan 17, 2025 7:45 AM;63.00;805.50;54.00;0.00;0.00;0.00;781.00;682.00;30.50
Jan 17, 2025 7:45 AM;Jan 17, 2025 8:00 AM;63.00;809.00;53.00;9.00;0.00;0.00;782.00;707.00;30.50
Jan 17, 2025 8:00 AM;Jan 17, 2025 8:15 AM;62.00;817.00;52.00;20.00;0.00;0.00;784.00;747.75;30.50
Jan 17, 2025 8:15 AM;Jan 17, 2025 8:30 AM;62.00;816.75;53.00;31.00;0.00;0.00;780.00;757.00;30.50
Jan 17, 2025 8:30 AM;Jan 17, 2025 8:45 AM;62.00;821.75;52.00;45.00;0.00;0.00;777.75;761.50;30.50
Jan 17, 2025 8:45 AM;Jan 17, 2025 9:00 AM;62.00;822.25;49.00;61.00;0.00;0.00;777.50;752.25;30.50
Jan 17, 2025 9:00 AM;Jan 17, 2025 9:15 AM;62.00;792.75;73.00;143.00;0.00;0.00;744.50;704.75;30.50
Jan 17, 2025 9:15 AM;Jan 17, 2025 9:30 AM;62.00;788.50;67.00;139.00;0.00;0.00;746.75;695.00;30.50
Jan 17, 2025 9:30 AM;Jan 17, 2025 9:45 AM;62.00;790.75;61.00;149.00;0.00;0.00;747.75;695.00;30.50
Jan 17, 2025 9:45 AM;Jan 17, 2025 10:00 AM;62.00;777.25;58.00;160.00;0.00;0.00;747.75;690.25;30.50
Jan 17, 2025 10:00 AM;Jan 17, 2025 10:15 AM;64.00;758.50;55.00;176.00;0.00;0.00;746.25;617.00;30.50
Jan 17, 2025 10:15 AM;Jan 17, 2025 10:30 AM;64.00;746.00;34.00;194.00;0.00;0.00;751.00;600.50;30.50
Jan 17, 2025 10:30 AM;Jan 17, 2025 10:45 AM;64.00;735.50;35.00;208.00;0.00;0.00;748.75;600.00;30.50
Jan 17, 2025 10:45 AM;Jan 17, 2025 11:00 AM;64.00;715.00;38.00;218.00;0.00;0.00;748.50;595.75;30.50
Jan 17, 2025 11:00 AM;Jan 17, 2025 11:15 AM;64.00;704.00;44.00;231.00;0.00;0.00;745.25;540.50;30.50
Jan 17, 2025 11:15 AM;Jan 17, 2025 11:30 AM;63.00;692.25;52.00;245.00;0.00;0.00;739.75;518.50;30.50
Jan 17, 2025 11:30 AM;Jan 17, 2025 11:45 AM;63.00;671.50;62.00;254.00;0.00;0.00;737.75;512.25;30.50
Jan 17, 2025 11:45 AM;Jan 17, 2025 12:00 PM;63.00;659.50;64.00;256.00;0.00;0.00;733.50;484.50;30.50
Jan 17, 2025 12:00 PM;Jan 17, 2025 12:15 PM;63.00;655.75;70.00;262.00;0.00;0.00;716.50;414.00;30.50
Jan 17, 2025 12:15 PM;Jan 17, 2025 12:30 PM;64.00;655.25;100.00;248.00;0.00;0.00;704.25;408.00;30.50
Jan 17, 2025 12:30 PM;Jan 17, 2025 12:45 PM;64.00;645.50;114.00;248.00;0.00;0.00;700.00;385.50;30.50
Jan 17, 2025 12:45 PM;Jan 17, 2025 1:00 PM;64.00;643.75;127.00;241.00;0.00;0.00;700.00;371.25;30.50
Jan 17, 2025 1:00 PM;Jan 17, 2025 1:15 PM;64.00;666.50;125.00;237.00;0.00;0.00;693.50;333.25;30.50
Jan 17, 2025 1:15 PM;Jan 17, 2025 1:30 PM;64.00;633.25;132.00;234.00;0.00;0.00;691.75;342.75;30.50
Jan 17, 2025 1:30 PM;Jan 17, 2025 1:45 PM;64.00;635.50;132.00;225.00;0.00;0.00;693.75;326.75;30.50
Jan 17, 2025 1:45 PM;Jan 17, 2025 2:00 PM;64.00;640.25;118.00;208.00;0.00;0.00;696.75;339.75;30.50
Jan 17, 2025 2:00 PM;Jan 17, 2025 2:15 PM;64.00;657.75;112.00;193.00;0.00;0.00;711.00;477.25;30.50
Jan 17, 2025 2:15 PM;Jan 17, 2025 2:30 PM;64.00;680.50;117.00;179.00;0.00;0.00;710.25;510.75;30.50
Jan 17, 2025 2:30 PM;Jan 17, 2025 2:45 PM;64.00;701.25;107.00;159.00;0.00;0.00;715.00;516.25;30.50
Jan 17, 2025 2:45 PM;Jan 17, 2025 3:00 PM;64.00;695.50;95.00;136.00;0.00;0.00;721.50;542.50;30.50
Jan 17, 2025 3:00 PM;Jan 17, 2025 3:15 PM;64.00;690.25;86.00;114.00;0.00;0.00;741.00;562.00;30.50
Jan 17, 2025 3:15 PM;Jan 17, 2025 3:30 PM;63.00;746.00;78.00;95.00;0.00;0.00;756.75;591.25;30.50
Jan 17, 2025 3:30 PM;Jan 17, 2025 3:45 PM;63.00;773.00;73.00;72.00;0.00;0.00;769.75;578.25;30.50
Jan 17, 2025 3:45 PM;Jan 17, 2025 4:00 PM;63.00;796.50;69.00;49.00;0.00;0.00;776.75;602.00;30.50
Jan 17, 2025 4:00 PM;Jan 17, 2025 4:15 PM;61.00;810.50;62.00;30.00;0.00;0.00;777.50;579.75;30.50
Jan 17, 2025 4:15 PM;Jan 17, 2025 4:30 PM;61.00;826.00;58.00;18.00;0.00;0.00;781.00;594.00;30.50
Jan 17, 2025 4:30 PM;Jan 17, 2025 4:45 PM;61.00;833.00;55.00;7.00;0.00;0.00;786.75;605.00;30.50
Jan 17, 2025 4:45 PM;Jan 17, 2025 5:00 PM;61.00;843.25;52.00;1.00;0.00;0.00;790.00;638.50;30.50
Jan 17, 2025 5:00 PM;Jan 17, 2025 5:15 PM;61.00;872.25;48.00;0.00;0.00;0.00;789.50;730.50;30.50
Jan 17, 2025 5:15 PM;Jan 17, 2025 5:30 PM;61.00;889.00;44.00;0.00;0.00;0.00;791.75;733.50;30.50
Jan 17, 2025 5:30 PM;Jan 17, 2025 5:45 PM;61.00;891.75;39.00;0.00;0.00;0.00;793.00;735.25;30.50
Jan 17, 2025 5:45 PM;Jan 17, 2025 6:00 PM;61.00;893.25;32.00;0.00;0.00;0.00;795.50;738.50;30.50
Jan 17, 2025 6:00 PM;Jan 17, 2025 6:15 PM;61.00;884.75;33.00;0.00;0.00;0.00;795.00;745.75;30.50
Jan 17, 2025 6:15 PM;Jan 17, 2025 6:30 PM;61.00;876.25;32.00;0.00;0.00;0.00;793.75;738.50;30.50
Jan 17, 2025 6:30 PM;Jan 17, 2025 6:45 PM;61.00;867.50;29.00;0.00;0.00;0.00;794.25;740.50;30.50
Jan 17, 2025 6:45 PM;Jan 17, 2025 7:00 PM;61.00;866.00;28.00;0.00;0.00;0.00;794.75;737.00;30.50
Jan 17, 2025 7:00 PM;Jan 17, 2025 7:15 PM;61.00;872.50;28.00;0.00;0.00;0.00;793.75;722.50;30.50
Jan 17, 2025 7:15 PM;Jan 17, 2025 7:30 PM;61.00;869.25;31.00;0.00;0.00;0.00;793.00;703.25;30.50
Jan 17, 2025 7:30 PM;Jan 17, 2025 7:45 PM;62.00;859.75;29.00;0.00;0.00;0.00;793.00;690.50;30.50
Jan 17, 2025 7:45 PM;Jan 17, 2025 8:00 PM;62.00;855.75;28.00;0.00;0.00;0.00;792.00;667.75;30.50
Jan 17, 2025 8:00 PM;Jan 17, 2025 8:15 PM;64.00;801.25;23.00;0.00;0.00;0.00;792.00;455.00;30.50
Jan 17, 2025 8:15 PM;Jan 17, 2025 8:30 PM;64.00;777.50;22.00;0.00;0.00;0.00;790.75;409.00;30.50
Jan 17, 2025 8:30 PM;Jan 17, 2025 8:45 PM;64.00;747.25;25.00;0.00;0.00;0.00;789.75;389.25;30.50
Jan 17, 2025 8:45 PM;Jan 17, 2025 9:00 PM;64.00;728.75;32.00;0.00;0.00;0.00;780.75;349.75;30.50
Jan 17, 2025 9:00 PM;Jan 17, 2025 9:15 PM;64.00;719.75;36.00;0.00;0.00;0.00;790.00;232.50;30.50
Jan 17, 2025 9:15 PM;Jan 17, 2025 9:30 PM;65.00;707.75;38.00;0.00;0.00;0.00;781.75;201.00;30.50
Jan 17, 2025 9:30 PM;Jan 17, 2025 9:45 PM;65.00;671.50;44.00;0.00;0.00;0.00;770.25;204.25;30.50
Jan 17, 2025 9:45 PM;Jan 17, 2025 10:00 PM;65.00;661.00;43.00;0.00;0.00;0.00;769.00;190.50;30.50
Jan 17, 2025 10:00 PM;Jan 17, 2025 10:15 PM;66.00;652.50;43.00;0.00;0.00;0.00;767.00;134.00;30.50
Jan 17, 2025 10:15 PM;Jan 17, 2025 10:30 PM;66.00;640.50;42.00;0.00;0.00;0.00;761.25;117.00;30.50
Jan 17, 2025 10:30 PM;Jan 17, 2025 10:45 PM;66.00;626.50;40.00;0.00;0.00;0.00;759.25;122.50;30.50
Jan 17, 2025 10:45 PM;Jan 17, 2025 11:00 PM;66.00;616.00;38.00;0.00;0.00;0.00;752.50;115.75;30.50
Jan 17, 2025 11:00 PM;Jan 17, 2025 11:15 PM;67.00;616.25;38.00;0.00;0.00;0.00;747.25;49.75;30.50
Jan 17, 2025 11:15 PM;Jan 17, 2025 11:30 PM;67.00;591.75;33.00;0.00;0.00;0.00;733.00;37.75;30.50
Jan 17, 2025 11:30 PM;Jan 17, 2025 11:45 PM;67.00;586.25;29.00;0.00;0.00;0.00;719.50;38.00;30.50
Jan 17, 2025 11:45 PM;Jan 18, 2025 12:00 AM;67.00;574.50;23.00;0.00;0.00;0.00;713.25;32.75;30.50
Jan 18, 2025 12:00 AM;Jan 18, 2025 12:15 AM;69.00;568.50;19.00;0.00;0.00;0.00;707.75;28.00;30.50
Jan 18, 2025 12:15 AM;Jan 18, 2025 12:30 AM;69.00;556.75;12.00;0.00;0.00;0.00;697.50;16.75;30.50
Jan 18, 2025 12:30 AM;Jan 18, 2025 12:45 AM;69.00;563.50;7.00;0.00;0.00;0.00;700.25;18.75;30.50
Jan 18, 2025 12:45 AM;Jan 18, 2025 1:00 AM;69.00;548.50;7.00;0.00;0.00;0.00;698.25;0.00;30.50
Jan 18, 2025 1:00 AM;Jan 18, 2025 1:15 AM;69.00;576.25;8.00;0.00;0.00;0.00;702.25;0.00;30.50
Jan 18, 2025 1:15 AM;Jan 18, 2025 1:30 AM;69.00;552.25;8.00;0.00;0.00;0.00;700.75;0.00;30.50
Jan 18, 2025 1:30 AM;Jan 18, 2025 1:45 AM;69.00;544.25;11.00;0.00;0.00;0.00;701.25;0.00;30.50
Jan 18, 2025 1:45 AM;Jan 18, 2025 2:00 AM;69.00;544.00;11.00;0.00;0.00;0.00;702.25;0.00;30.50
Jan 18, 2025 2:00 AM;Jan 18, 2025 2:15 AM;69.00;554.75;10.00;0.00;0.00;0.00;712.00;0.00;30.50
Jan 18, 2025 2:15 AM;Jan 18, 2025 2:30 AM;69.00;551.25;9.00;0.00;0.00;0.00;715.50;0.00;30.50
Jan 18, 2025 2:30 AM;Jan 18, 2025 2:45 AM;69.00;584.25;7.00;0.00;0.00;0.00;716.75;0.00;30.50
Jan 18, 2025 2:45 AM;Jan 18, 2025 3:00 AM;69.00;566.50;9.00;0.00;0.00;0.00;713.75;0.00;30.50
Jan 18, 2025 3:00 AM;Jan 18, 2025 3:15 AM;69.00;584.75;10.00;0.00;0.00;0.00;715.50;0.00;30.50
Jan 18, 2025 3:15 AM;Jan 18, 2025 3:30 AM;69.00;566.50;10.00;0.00;0.00;0.00;709.50;0.00;30.50
Jan 18, 2025 3:30 AM;Jan 18, 2025 3:45 AM;69.00;560.75;10.00;0.00;0.00;0.00;707.00;0.00;30.50
Jan 18, 2025 3:45 AM;Jan 18, 2025 4:00 AM;70.00;565.00;10.00;0.00;0.00;0.00;706.00;0.00;30.50
Jan 18, 2025 4:00 AM;Jan 18, 2025 4:15 AM;70.00;568.75;9.00;0.00;0.00;0.00;678.50;0.00;30.50
Jan 18, 2025 4:15 AM;Jan 18, 2025 4:30 AM;70.00;558.00;8.00;0.00;0.00;0.00;659.25;0.00;30.50
Jan 18, 2025 4:30 AM;Jan 18, 2025 4:45 AM;70.00;558.25;8.00;0.00;0.00;0.00;658.75;0.00;30.50
Jan 18, 2025 4:45 AM;Jan 18, 2025 5:00 AM;69.00;559.00;7.00;0.00;0.00;0.00;659.00;0.00;30.50
Jan 18, 2025 5:00 AM;Jan 18, 2025 5:15 AM;69.00;556.25;7.00;0.00;0.00;0.00;660.00;0.00;30.50
Jan 18, 2025 5:15 AM;Jan 18, 2025 5:30 AM;69.00;558.00;6.00;0.00;0.00;0.00;658.25;0.00;30.50
Jan 18, 2025 5:30 AM;Jan 18, 2025 5:45 AM;69.00;564.00;6.00;0.00;0.00;0.00;658.75;0.00;30.50
Jan 18, 2025 5:45 AM;Jan 18, 2025 6:00 AM;69.00;577.00;4.00;0.00;0.00;0.00;684.00;0.00;30.50
Jan 18, 2025 6:00 AM;Jan 18, 2025 6:15 AM;69.00;589.75;5.00;0.00;0.00;0.00;688.25;0.00;30.50
Jan 18, 2025 6:15 AM;Jan 18, 2025 6:30 AM;69.00;597.25;6.00;0.00;0.00;0.00;689.75;0.00;30.50
Jan 18, 2025 6:30 AM;Jan 18, 2025 6:45 AM;69.00;602.75;9.00;0.00;0.00;0.00;690.00;0.00;30.50
Jan 18, 2025 6:45 AM;Jan 18, 2025 7:00 AM;69.00;614.00;11.00;0.00;0.00;0.00;685.75;0.00;30.50
Jan 18, 2025 7:00 AM;Jan 18, 2025 7:15 AM;69.00;612.50;13.00;0.00;0.00;0.00;689.00;34.00;30.50
Jan 18, 2025 7:15 AM;Jan 18, 2025 7:30 AM;69.00;608.75;13.00;0.00;0.00;0.00;691.00;60.00;30.50
Jan 18, 2025 7:30 AM;Jan 18, 2025 7:45 AM;69.00;614.25;13.00;0.00;0.00;0.00;694.00;79.50;30.50
Jan 18, 2025 7:45 AM;Jan 18, 2025 8:00 AM;69.00;624.50;14.00;11.00;0.00;0.00;695.00;90.50;30.50
Jan 18, 2025 8:00 AM;Jan 18, 2025 8:15 AM;69.00;616.75;12.00;24.00;0.00;0.00;711.75;130.25;30.50
Jan 18, 2025 8:15 AM;Jan 18, 2025 8:30 AM;69.00;620.25;10.00;39.00;0.00;0.00;724.50;144.00;30.50
Jan 18, 2025 8:30 AM;Jan 18, 2025 8:45 AM;69.00;649.75;22.00;57.00;0.00;0.00;722.50;146.25;30.50
Jan 18, 2025 8:45 AM;Jan 18, 2025 9:00 AM;68.00;656.50;8.00;78.00;0.00;0.00;728.25;144.50;30.50
Jan 18, 2025 9:00 AM;Jan 18, 2025 9:15 AM;68.00;614.00;11.00;221.00;0.00;0.00;672.00;122.50;30.50
Jan 18, 2025 9:15 AM;Jan 18, 2025 9:30 AM;68.00;623.75;14.00;207.00;0.00;0.00;684.50;115.50;30.50
Jan 18, 2025 9:30 AM;Jan 18, 2025 9:45 AM;68.00;638.00;17.00;216.00;0.00;0.00;689.25;110.75;30.50
Jan 18, 2025 9:45 AM;Jan 18, 2025 10:00 AM;68.00;624.25;22.00;229.00;0.00;0.00;689.50;105.50;30.50
Jan 18, 2025 10:00 AM;Jan 18, 2025 10:15 AM;69.00;652.25;26.00;250.00;0.00;0.00;674.75;106.50;30.50
Jan 18, 2025 10:15 AM;Jan 18, 2025 10:30 AM;69.00;611.00;27.00;274.00;0.00;0.00;661.50;98.75;30.50
Jan 18, 2025 10:30 AM;Jan 18, 2025 10:45 AM;69.00;595.75;25.00;291.00;0.00;0.00;658.25;92.50;30.50
Jan 18, 2025 10:45 AM;Jan 18, 2025 11:00 AM;69.00;578.75;25.00;303.00;0.00;0.00;657.75;86.50;30.50
Jan 18, 2025 11:00 AM;Jan 18, 2025 11:15 AM;69.00;600.75;24.00;321.00;0.00;0.00;631.25;40.25;30.50
Jan 18, 2025 11:15 AM;Jan 18, 2025 11:30 AM;69.00;584.50;27.00;341.00;0.00;0.00;616.00;31.00;30.50
Jan 18, 2025 11:30 AM;Jan 18, 2025 11:45 AM;69.00;589.25;30.00;352.00;0.00;0.00;614.25;27.50;30.50
Jan 18, 2025 11:45 AM;Jan 18, 2025 12:00 PM;69.00;573.25;34.00;352.00;0.00;0.00;616.25;17.25;30.50
Jan 18, 2025 12:00 PM;Jan 18, 2025 12:15 PM;69.00;585.25;33.00;357.00;0.00;0.00;597.25;15.00;30.50
