Start date;End date;Total [MWh] Original resolutions;Photovoltaics and wind [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other [MWh] Calculated resolutions
Jul 9, 2025 8:30 PM;Jul 9, 2025 8:45 PM;2,427.50;676.00;670.00;6.00;1,751.25
Jul 9, 2025 8:45 PM;Jul 9, 2025 9:00 PM;2,427.50;681.00;680.00;1.00;1,751.25
Jul 9, 2025 9:00 PM;Jul 9, 2025 9:15 PM;2,397.75;689.00;689.00;0.00;1,698.50
Jul 9, 2025 9:15 PM;Jul 9, 2025 9:30 PM;2,397.75;696.00;696.00;0.00;1,698.50
Jul 9, 2025 9:30 PM;Jul 9, 2025 9:45 PM;2,397.75;703.00;703.00;0.00;1,698.50
Jul 9, 2025 9:45 PM;Jul 9, 2025 10:00 PM;2,397.75;709.00;709.00;0.00;1,698.50
Jul 9, 2025 10:00 PM;Jul 9, 2025 10:15 PM;2,335.25;716.00;716.00;0.00;1,612.75
Jul 9, 2025 10:15 PM;Jul 9, 2025 10:30 PM;2,335.25;720.00;720.00;0.00;1,612.75
Jul 9, 2025 10:30 PM;Jul 9, 2025 10:45 PM;2,335.25;725.00;725.00;0.00;1,612.75
Jul 9, 2025 10:45 PM;Jul 9, 2025 11:00 PM;2,335.25;729.00;729.00;0.00;1,612.75
Jul 9, 2025 11:00 PM;Jul 9, 2025 11:15 PM;2,073.50;733.00;733.00;0.00;1,336.00
Jul 9, 2025 11:15 PM;Jul 9, 2025 11:30 PM;2,073.50;736.00;736.00;0.00;1,336.00
Jul 9, 2025 11:30 PM;Jul 9, 2025 11:45 PM;2,073.50;739.00;739.00;0.00;1,336.00
Jul 9, 2025 11:45 PM;Jul 10, 2025 12:00 AM;2,073.50;742.00;742.00;0.00;1,336.00
Jul 10, 2025 12:00 AM;Jul 10, 2025 12:15 AM;1,747.50;773.00;773.00;0.00;970.00
Jul 10, 2025 12:15 AM;Jul 10, 2025 12:30 AM;1,747.50;776.00;776.00;0.00;970.00
Jul 10, 2025 12:30 AM;Jul 10, 2025 12:45 AM;1,747.50;779.00;779.00;0.00;970.00
Jul 10, 2025 12:45 AM;Jul 10, 2025 1:00 AM;1,747.50;782.00;782.00;0.00;970.00
Jul 10, 2025 1:00 AM;Jul 10, 2025 1:15 AM;1,701.25;784.00;784.00;0.00;917.75
Jul 10, 2025 1:15 AM;Jul 10, 2025 1:30 AM;1,701.25;784.00;784.00;0.00;917.75
Jul 10, 2025 1:30 AM;Jul 10, 2025 1:45 AM;1,701.25;783.00;783.00;0.00;917.75
Jul 10, 2025 1:45 AM;Jul 10, 2025 2:00 AM;1,701.25;783.00;783.00;0.00;917.75
Jul 10, 2025 2:00 AM;Jul 10, 2025 2:15 AM;1,616.50;783.00;783.00;0.00;833.00
Jul 10, 2025 2:15 AM;Jul 10, 2025 2:30 AM;1,616.50;783.00;783.00;0.00;833.00
Jul 10, 2025 2:30 AM;Jul 10, 2025 2:45 AM;1,616.50;784.00;784.00;0.00;833.00
Jul 10, 2025 2:45 AM;Jul 10, 2025 3:00 AM;1,616.50;784.00;784.00;0.00;833.00
Jul 10, 2025 3:00 AM;Jul 10, 2025 3:15 AM;1,603.50;784.00;784.00;0.00;821.75
Jul 10, 2025 3:15 AM;Jul 10, 2025 3:30 AM;1,603.50;782.00;782.00;0.00;821.75
Jul 10, 2025 3:30 AM;Jul 10, 2025 3:45 AM;1,603.50;781.00;781.00;0.00;821.75
Jul 10, 2025 3:45 AM;Jul 10, 2025 4:00 AM;1,603.50;780.00;780.00;0.00;821.75
Jul 10, 2025 4:00 AM;Jul 10, 2025 4:15 AM;1,594.75;779.00;779.00;0.00;816.75
Jul 10, 2025 4:15 AM;Jul 10, 2025 4:30 AM;1,594.75;778.00;778.00;0.00;816.75
Jul 10, 2025 4:30 AM;Jul 10, 2025 4:45 AM;1,594.75;778.00;778.00;0.00;816.75
Jul 10, 2025 4:45 AM;Jul 10, 2025 5:00 AM;1,594.75;777.00;777.00;0.00;816.75
Jul 10, 2025 5:00 AM;Jul 10, 2025 5:15 AM;1,692.75;776.00;776.00;0.00;911.00
Jul 10, 2025 5:15 AM;Jul 10, 2025 5:30 AM;1,692.75;776.00;774.00;2.00;911.00
Jul 10, 2025 5:30 AM;Jul 10, 2025 5:45 AM;1,692.75;783.00;775.00;8.00;911.00
Jul 10, 2025 5:45 AM;Jul 10, 2025 6:00 AM;1,692.75;792.00;776.00;16.00;911.00
Jul 10, 2025 6:00 AM;Jul 10, 2025 6:15 AM;1,959.00;805.00;776.00;29.00;1,134.00
Jul 10, 2025 6:15 AM;Jul 10, 2025 6:30 AM;1,959.00;817.00;774.00;43.00;1,134.00
Jul 10, 2025 6:30 AM;Jul 10, 2025 6:45 AM;1,959.00;831.00;772.00;59.00;1,134.00
Jul 10, 2025 6:45 AM;Jul 10, 2025 7:00 AM;1,959.00;847.00;769.00;78.00;1,134.00
Jul 10, 2025 7:00 AM;Jul 10, 2025 7:15 AM;1,975.25;866.00;766.00;100.00;1,078.00
Jul 10, 2025 7:15 AM;Jul 10, 2025 7:30 AM;1,975.25;886.00;761.00;125.00;1,078.00
Jul 10, 2025 7:30 AM;Jul 10, 2025 7:45 AM;1,975.25;907.00;756.00;151.00;1,078.00
Jul 10, 2025 7:45 AM;Jul 10, 2025 8:00 AM;1,975.25;930.00;751.00;179.00;1,078.00
Jul 10, 2025 8:00 AM;Jul 10, 2025 8:15 AM;1,793.00;957.00;748.00;209.00;784.25
Jul 10, 2025 8:15 AM;Jul 10, 2025 8:30 AM;1,793.00;991.00;752.00;239.00;784.25
Jul 10, 2025 8:30 AM;Jul 10, 2025 8:45 AM;1,793.00;1,026.00;757.00;269.00;784.25
Jul 10, 2025 8:45 AM;Jul 10, 2025 9:00 AM;1,793.00;1,061.00;761.00;300.00;784.25
Jul 10, 2025 9:00 AM;Jul 10, 2025 9:15 AM;1,660.75;1,092.00;762.00;330.00;533.75
Jul 10, 2025 9:15 AM;Jul 10, 2025 9:30 AM;1,660.75;1,116.00;756.00;360.00;533.75
Jul 10, 2025 9:30 AM;Jul 10, 2025 9:45 AM;1,660.75;1,139.00;749.00;390.00;533.75
Jul 10, 2025 9:45 AM;Jul 10, 2025 10:00 AM;1,660.75;1,161.00;742.00;419.00;533.75
Jul 10, 2025 10:00 AM;Jul 10, 2025 10:15 AM;1,643.25;1,183.00;735.00;448.00;429.50
Jul 10, 2025 10:15 AM;Jul 10, 2025 10:30 AM;1,643.25;1,205.00;729.00;476.00;429.50
Jul 10, 2025 10:30 AM;Jul 10, 2025 10:45 AM;1,643.25;1,225.00;724.00;501.00;429.50
Jul 10, 2025 10:45 AM;Jul 10, 2025 11:00 AM;1,643.25;1,242.00;719.00;523.00;429.50
Jul 10, 2025 11:00 AM;Jul 10, 2025 11:15 AM;1,614.00;1,256.00;713.00;543.00;339.75
Jul 10, 2025 11:15 AM;Jul 10, 2025 11:30 AM;1,614.00;1,269.00;709.00;560.00;339.75
Jul 10, 2025 11:30 AM;Jul 10, 2025 11:45 AM;1,614.00;1,281.00;705.00;576.00;339.75
Jul 10, 2025 11:45 AM;Jul 10, 2025 12:00 PM;1,614.00;1,291.00;701.00;590.00;339.75
Jul 10, 2025 12:00 PM;Jul 10, 2025 12:15 PM;1,583.00;1,299.00;696.00;603.00;281.75
Jul 10, 2025 12:15 PM;Jul 10, 2025 12:30 PM;1,583.00;1,304.00;690.00;614.00;281.75
Jul 10, 2025 12:30 PM;Jul 10, 2025 12:45 PM;1,583.00;1,303.00;683.00;620.00;281.75
Jul 10, 2025 12:45 PM;Jul 10, 2025 1:00 PM;1,583.00;1,299.00;676.00;623.00;281.75
Jul 10, 2025 1:00 PM;Jul 10, 2025 1:15 PM;1,569.75;1,294.00;670.00;624.00;287.00
Jul 10, 2025 1:15 PM;Jul 10, 2025 1:30 PM;1,569.75;1,289.00;667.00;622.00;287.00
Jul 10, 2025 1:30 PM;Jul 10, 2025 1:45 PM;1,569.75;1,280.00;664.00;616.00;287.00
Jul 10, 2025 1:45 PM;Jul 10, 2025 2:00 PM;1,569.75;1,268.00;662.00;606.00;287.00
Jul 10, 2025 2:00 PM;Jul 10, 2025 2:15 PM;1,530.00;1,252.00;659.00;593.00;303.25
Jul 10, 2025 2:15 PM;Jul 10, 2025 2:30 PM;1,530.00;1,236.00;657.00;579.00;303.25
Jul 10, 2025 2:30 PM;Jul 10, 2025 2:45 PM;1,530.00;1,219.00;655.00;564.00;303.25
Jul 10, 2025 2:45 PM;Jul 10, 2025 3:00 PM;1,530.00;1,200.00;653.00;547.00;303.25
Jul 10, 2025 3:00 PM;Jul 10, 2025 3:15 PM;1,478.75;1,178.00;650.00;528.00;340.00
Jul 10, 2025 3:15 PM;Jul 10, 2025 3:30 PM;1,478.75;1,153.00;644.00;509.00;340.00
Jul 10, 2025 3:30 PM;Jul 10, 2025 3:45 PM;1,478.75;1,126.00;638.00;488.00;340.00
Jul 10, 2025 3:45 PM;Jul 10, 2025 4:00 PM;1,478.75;1,098.00;632.00;466.00;340.00
Jul 10, 2025 4:00 PM;Jul 10, 2025 4:15 PM;1,455.50;1,068.00;625.00;443.00;440.00
Jul 10, 2025 4:15 PM;Jul 10, 2025 4:30 PM;1,455.50;1,033.00;615.00;418.00;440.00
Jul 10, 2025 4:30 PM;Jul 10, 2025 4:45 PM;1,455.50;998.00;605.00;393.00;440.00
Jul 10, 2025 4:45 PM;Jul 10, 2025 5:00 PM;1,455.50;963.00;595.00;368.00;440.00
Jul 10, 2025 5:00 PM;Jul 10, 2025 5:15 PM;1,432.00;924.00;582.00;342.00;587.25
Jul 10, 2025 5:15 PM;Jul 10, 2025 5:30 PM;1,432.00;873.00;559.00;314.00;587.25
Jul 10, 2025 5:30 PM;Jul 10, 2025 5:45 PM;1,432.00;819.00;535.00;284.00;587.25
Jul 10, 2025 5:45 PM;Jul 10, 2025 6:00 PM;1,432.00;763.00;512.00;251.00;587.25
Jul 10, 2025 6:00 PM;Jul 10, 2025 6:15 PM;1,468.75;710.00;491.00;219.00;830.25
Jul 10, 2025 6:15 PM;Jul 10, 2025 6:30 PM;1,468.75;661.00;475.00;186.00;830.25
Jul 10, 2025 6:30 PM;Jul 10, 2025 6:45 PM;1,468.75;614.00;458.00;156.00;830.25
Jul 10, 2025 6:45 PM;Jul 10, 2025 7:00 PM;1,468.75;569.00;442.00;127.00;830.25
Jul 10, 2025 7:00 PM;Jul 10, 2025 7:15 PM;1,989.50;529.00;428.00;101.00;1,499.75
Jul 10, 2025 7:15 PM;Jul 10, 2025 7:30 PM;1,989.50;501.00;423.00;78.00;1,499.75
Jul 10, 2025 7:30 PM;Jul 10, 2025 7:45 PM;1,989.50;476.00;418.00;58.00;1,499.75
Jul 10, 2025 7:45 PM;Jul 10, 2025 8:00 PM;1,989.50;453.00;413.00;40.00;1,499.75
Jul 10, 2025 8:00 PM;Jul 10, 2025 8:15 PM;2,200.00;435.00;410.00;25.00;1,765.75
Jul 10, 2025 8:15 PM;Jul 10, 2025 8:30 PM;2,200.00;432.00;418.00;14.00;1,765.75
Jul 10, 2025 8:30 PM;Jul 10, 2025 8:45 PM;2,200.00;433.00;427.00;6.00;1,765.75
Jul 10, 2025 8:45 PM;Jul 10, 2025 9:00 PM;2,200.00;437.00;435.00;2.00;1,765.75
Jul 10, 2025 9:00 PM;Jul 10, 2025 9:15 PM;2,227.25;444.00;444.00;0.00;1,774.00
Jul 10, 2025 9:15 PM;Jul 10, 2025 9:30 PM;2,227.25;450.00;450.00;0.00;1,774.00
Jul 10, 2025 9:30 PM;Jul 10, 2025 9:45 PM;2,227.25;456.00;456.00;0.00;1,774.00
Jul 10, 2025 9:45 PM;Jul 10, 2025 10:00 PM;2,227.25;463.00;463.00;0.00;1,774.00
Jul 10, 2025 10:00 PM;Jul 10, 2025 10:15 PM;2,084.75;469.00;469.00;0.00;1,610.75
Jul 10, 2025 10:15 PM;Jul 10, 2025 10:30 PM;2,084.75;472.00;472.00;0.00;1,610.75
Jul 10, 2025 10:30 PM;Jul 10, 2025 10:45 PM;2,084.75;476.00;476.00;0.00;1,610.75
Jul 10, 2025 10:45 PM;Jul 10, 2025 11:00 PM;2,084.75;479.00;479.00;0.00;1,610.75
Jul 10, 2025 11:00 PM;Jul 10, 2025 11:15 PM;1,691.75;481.00;481.00;0.00;1,209.75
Jul 10, 2025 11:15 PM;Jul 10, 2025 11:30 PM;1,691.75;482.00;482.00;0.00;1,209.75
Jul 10, 2025 11:30 PM;Jul 10, 2025 11:45 PM;1,691.75;482.00;482.00;0.00;1,209.75
Jul 10, 2025 11:45 PM;Jul 11, 2025 12:00 AM;1,691.75;483.00;483.00;0.00;1,209.75
Jul 11, 2025 12:00 AM;Jul 11, 2025 12:15 AM;1,432.75;416.00;416.00;0.00;1,023.75
Jul 11, 2025 12:15 AM;Jul 11, 2025 12:30 AM;1,432.75;411.00;411.00;0.00;1,023.75
Jul 11, 2025 12:30 AM;Jul 11, 2025 12:45 AM;1,432.75;407.00;407.00;0.00;1,023.75
Jul 11, 2025 12:45 AM;Jul 11, 2025 1:00 AM;1,432.75;402.00;402.00;0.00;1,023.75
Jul 11, 2025 1:00 AM;Jul 11, 2025 1:15 AM;1,327.75;397.00;397.00;0.00;940.25
Jul 11, 2025 1:15 AM;Jul 11, 2025 1:30 AM;1,327.75;391.00;391.00;0.00;940.25
Jul 11, 2025 1:30 AM;Jul 11, 2025 1:45 AM;1,327.75;384.00;384.00;0.00;940.25
Jul 11, 2025 1:45 AM;Jul 11, 2025 2:00 AM;1,327.75;378.00;378.00;0.00;940.25
Jul 11, 2025 2:00 AM;Jul 11, 2025 2:15 AM;1,258.25;372.00;372.00;0.00;894.75
Jul 11, 2025 2:15 AM;Jul 11, 2025 2:30 AM;1,258.25;366.00;366.00;0.00;894.75
Jul 11, 2025 2:30 AM;Jul 11, 2025 2:45 AM;1,258.25;361.00;361.00;0.00;894.75
Jul 11, 2025 2:45 AM;Jul 11, 2025 3:00 AM;1,258.25;355.00;355.00;0.00;894.75
Jul 11, 2025 3:00 AM;Jul 11, 2025 3:15 AM;1,231.75;349.00;349.00;0.00;890.25
Jul 11, 2025 3:15 AM;Jul 11, 2025 3:30 AM;1,231.75;344.00;344.00;0.00;890.25
Jul 11, 2025 3:30 AM;Jul 11, 2025 3:45 AM;1,231.75;339.00;339.00;0.00;890.25
Jul 11, 2025 3:45 AM;Jul 11, 2025 4:00 AM;1,231.75;334.00;334.00;0.00;890.25
Jul 11, 2025 4:00 AM;Jul 11, 2025 4:15 AM;1,229.50;329.00;329.00;0.00;907.00
Jul 11, 2025 4:15 AM;Jul 11, 2025 4:30 AM;1,229.50;325.00;325.00;0.00;907.00
Jul 11, 2025 4:30 AM;Jul 11, 2025 4:45 AM;1,229.50;320.00;320.00;0.00;907.00
Jul 11, 2025 4:45 AM;Jul 11, 2025 5:00 AM;1,229.50;316.00;316.00;0.00;907.00
Jul 11, 2025 5:00 AM;Jul 11, 2025 5:15 AM;1,296.50;310.00;310.00;0.00;991.00
Jul 11, 2025 5:15 AM;Jul 11, 2025 5:30 AM;1,296.50;305.00;303.00;2.00;991.00
Jul 11, 2025 5:30 AM;Jul 11, 2025 5:45 AM;1,296.50;303.00;295.00;8.00;991.00
Jul 11, 2025 5:45 AM;Jul 11, 2025 6:00 AM;1,296.50;304.00;287.00;17.00;991.00
Jul 11, 2025 6:00 AM;Jul 11, 2025 6:15 AM;1,536.25;309.00;279.00;30.00;1,216.00
Jul 11, 2025 6:15 AM;Jul 11, 2025 6:30 AM;1,536.25;315.00;270.00;45.00;1,216.00
Jul 11, 2025 6:30 AM;Jul 11, 2025 6:45 AM;1,536.25;323.00;261.00;62.00;1,216.00
Jul 11, 2025 6:45 AM;Jul 11, 2025 7:00 AM;1,536.25;334.00;252.00;82.00;1,216.00
Jul 11, 2025 7:00 AM;Jul 11, 2025 7:15 AM;1,604.00;347.00;242.00;105.00;1,242.25
Jul 11, 2025 7:15 AM;Jul 11, 2025 7:30 AM;1,604.00;355.00;223.00;132.00;1,242.25
Jul 11, 2025 7:30 AM;Jul 11, 2025 7:45 AM;1,604.00;366.00;204.00;162.00;1,242.25
Jul 11, 2025 7:45 AM;Jul 11, 2025 8:00 AM;1,604.00;379.00;185.00;194.00;1,242.25
Jul 11, 2025 8:00 AM;Jul 11, 2025 8:15 AM;1,524.50;394.00;168.00;226.00;1,087.50
Jul 11, 2025 8:15 AM;Jul 11, 2025 8:30 AM;1,524.50;423.00;165.00;258.00;1,087.50
Jul 11, 2025 8:30 AM;Jul 11, 2025 8:45 AM;1,524.50;451.00;162.00;289.00;1,087.50
Jul 11, 2025 8:45 AM;Jul 11, 2025 9:00 AM;1,524.50;480.00;159.00;321.00;1,087.50
Jul 11, 2025 9:00 AM;Jul 11, 2025 9:15 AM;1,342.75;505.00;156.00;349.00;805.50
Jul 11, 2025 9:15 AM;Jul 11, 2025 9:30 AM;1,342.75;527.00;150.00;377.00;805.50
Jul 11, 2025 9:30 AM;Jul 11, 2025 9:45 AM;1,342.75;549.00;145.00;404.00;805.50
Jul 11, 2025 9:45 AM;Jul 11, 2025 10:00 AM;1,342.75;568.00;139.00;429.00;805.50
Jul 11, 2025 10:00 AM;Jul 11, 2025 10:15 AM;1,269.75;587.00;133.00;454.00;657.25
Jul 11, 2025 10:15 AM;Jul 11, 2025 10:30 AM;1,269.75;606.00;129.00;477.00;657.25
Jul 11, 2025 10:30 AM;Jul 11, 2025 10:45 AM;1,269.75;622.00;124.00;498.00;657.25
Jul 11, 2025 10:45 AM;Jul 11, 2025 11:00 AM;1,269.75;635.00;120.00;515.00;657.25
Jul 11, 2025 11:00 AM;Jul 11, 2025 11:15 AM;1,245.25;645.00;116.00;529.00;586.75
Jul 11, 2025 11:15 AM;Jul 11, 2025 11:30 AM;1,245.25;655.00;114.00;541.00;586.75
Jul 11, 2025 11:30 AM;Jul 11, 2025 11:45 AM;1,245.25;664.00;113.00;551.00;586.75
Jul 11, 2025 11:45 AM;Jul 11, 2025 12:00 PM;1,245.25;670.00;111.00;559.00;586.75
Jul 11, 2025 12:00 PM;Jul 11, 2025 12:15 PM;1,249.75;674.00;110.00;564.00;576.50
Jul 11, 2025 12:15 PM;Jul 11, 2025 12:30 PM;1,249.75;676.00;110.00;566.00;576.50
Jul 11, 2025 12:30 PM;Jul 11, 2025 12:45 PM;1,249.75;674.00;109.00;565.00;576.50
Jul 11, 2025 12:45 PM;Jul 11, 2025 1:00 PM;1,249.75;669.00;109.00;560.00;576.50
Jul 11, 2025 1:00 PM;Jul 11, 2025 1:15 PM;1,221.75;663.00;109.00;554.00;569.50
Jul 11, 2025 1:15 PM;Jul 11, 2025 1:30 PM;1,221.75;656.00;110.00;546.00;569.50
Jul 11, 2025 1:30 PM;Jul 11, 2025 1:45 PM;1,221.75;649.00;111.00;538.00;569.50
Jul 11, 2025 1:45 PM;Jul 11, 2025 2:00 PM;1,221.75;641.00;111.00;530.00;569.50
Jul 11, 2025 2:00 PM;Jul 11, 2025 2:15 PM;1,208.00;633.00;112.00;521.00;589.50
Jul 11, 2025 2:15 PM;Jul 11, 2025 2:30 PM;1,208.00;624.00;114.00;510.00;589.50
Jul 11, 2025 2:30 PM;Jul 11, 2025 2:45 PM;1,208.00;614.00;116.00;498.00;589.50
Jul 11, 2025 2:45 PM;Jul 11, 2025 3:00 PM;1,208.00;603.00;118.00;485.00;589.50
Jul 11, 2025 3:00 PM;Jul 11, 2025 3:15 PM;1,182.25;589.00;119.00;470.00;617.75
Jul 11, 2025 3:15 PM;Jul 11, 2025 3:30 PM;1,182.25;574.00;120.00;454.00;617.75
Jul 11, 2025 3:30 PM;Jul 11, 2025 3:45 PM;1,182.25;556.00;120.00;436.00;617.75
Jul 11, 2025 3:45 PM;Jul 11, 2025 4:00 PM;1,182.25;539.00;121.00;418.00;617.75
Jul 11, 2025 4:00 PM;Jul 11, 2025 4:15 PM;1,198.25;518.00;120.00;398.00;717.50
Jul 11, 2025 4:15 PM;Jul 11, 2025 4:30 PM;1,198.25;494.00;117.00;377.00;717.50
Jul 11, 2025 4:30 PM;Jul 11, 2025 4:45 PM;1,198.25;469.00;115.00;354.00;717.50
Jul 11, 2025 4:45 PM;Jul 11, 2025 5:00 PM;1,198.25;442.00;113.00;329.00;717.50
Jul 11, 2025 5:00 PM;Jul 11, 2025 5:15 PM;1,218.75;416.00;111.00;305.00;847.25
Jul 11, 2025 5:15 PM;Jul 11, 2025 5:30 PM;1,218.75;387.00;107.00;280.00;847.25
Jul 11, 2025 5:30 PM;Jul 11, 2025 5:45 PM;1,218.75;357.00;104.00;253.00;847.25
Jul 11, 2025 5:45 PM;Jul 11, 2025 6:00 PM;1,218.75;326.00;100.00;226.00;847.25
Jul 11, 2025 6:00 PM;Jul 11, 2025 6:15 PM;1,281.25;295.00;96.00;199.00;1,029.50
Jul 11, 2025 6:15 PM;Jul 11, 2025 6:30 PM;1,281.25;265.00;93.00;172.00;1,029.50
Jul 11, 2025 6:30 PM;Jul 11, 2025 6:45 PM;1,281.25;237.00;91.00;146.00;1,029.50
Jul 11, 2025 6:45 PM;Jul 11, 2025 7:00 PM;1,281.25;210.00;88.00;122.00;1,029.50
Jul 11, 2025 7:00 PM;Jul 11, 2025 7:15 PM;1,437.00;184.00;86.00;98.00;1,282.75
Jul 11, 2025 7:15 PM;Jul 11, 2025 7:30 PM;1,437.00;163.00;87.00;76.00;1,282.75
Jul 11, 2025 7:30 PM;Jul 11, 2025 7:45 PM;1,437.00;144.00;88.00;56.00;1,282.75
Jul 11, 2025 7:45 PM;Jul 11, 2025 8:00 PM;1,437.00;126.00;88.00;38.00;1,282.75
Jul 11, 2025 8:00 PM;Jul 11, 2025 8:15 PM;1,622.25;114.00;91.00;23.00;1,514.00
Jul 11, 2025 8:15 PM;Jul 11, 2025 8:30 PM;1,622.25;108.00;95.00;13.00;1,514.00
Jul 11, 2025 8:30 PM;Jul 11, 2025 8:45 PM;1,622.25;106.00;100.00;6.00;1,514.00
Jul 11, 2025 8:45 PM;Jul 11, 2025 9:00 PM;1,622.25;105.00;104.00;1.00;1,514.00
Jul 11, 2025 9:00 PM;Jul 11, 2025 9:15 PM;1,687.50;109.00;109.00;0.00;1,571.25
Jul 11, 2025 9:15 PM;Jul 11, 2025 9:30 PM;1,687.50;114.00;114.00;0.00;1,571.25
Jul 11, 2025 9:30 PM;Jul 11, 2025 9:45 PM;1,687.50;119.00;119.00;0.00;1,571.25
Jul 11, 2025 9:45 PM;Jul 11, 2025 10:00 PM;1,687.50;123.00;123.00;0.00;1,571.25
Jul 11, 2025 10:00 PM;Jul 11, 2025 10:15 PM;1,591.50;128.00;128.00;0.00;1,453.75
Jul 11, 2025 10:15 PM;Jul 11, 2025 10:30 PM;1,591.50;135.00;135.00;0.00;1,453.75
Jul 11, 2025 10:30 PM;Jul 11, 2025 10:45 PM;1,591.50;141.00;141.00;0.00;1,453.75
Jul 11, 2025 10:45 PM;Jul 11, 2025 11:00 PM;1,591.50;147.00;147.00;0.00;1,453.75
Jul 11, 2025 11:00 PM;Jul 11, 2025 11:15 PM;1,230.25;153.00;153.00;0.00;1,079.75
Jul 11, 2025 11:15 PM;Jul 11, 2025 11:30 PM;1,230.25;151.00;151.00;0.00;1,079.75
Jul 11, 2025 11:30 PM;Jul 11, 2025 11:45 PM;1,230.25;150.00;150.00;0.00;1,079.75
Jul 11, 2025 11:45 PM;Jul 12, 2025 12:00 AM;1,230.25;148.00;148.00;0.00;1,079.75
Jul 12, 2025 12:00 AM;Jul 12, 2025 12:15 AM;1,268.00;117.00;117.00;0.00;1,153.00
Jul 12, 2025 12:15 AM;Jul 12, 2025 12:30 AM;1,268.00;116.00;116.00;0.00;1,153.00
Jul 12, 2025 12:30 AM;Jul 12, 2025 12:45 AM;1,268.00;114.00;114.00;0.00;1,153.00
Jul 12, 2025 12:45 AM;Jul 12, 2025 1:00 AM;1,268.00;113.00;113.00;0.00;1,153.00
Jul 12, 2025 1:00 AM;Jul 12, 2025 1:15 AM;1,161.50;111.00;111.00;0.00;1,053.00
Jul 12, 2025 1:15 AM;Jul 12, 2025 1:30 AM;1,161.50;109.00;109.00;0.00;1,053.00
Jul 12, 2025 1:30 AM;Jul 12, 2025 1:45 AM;1,161.50;108.00;108.00;0.00;1,053.00
Jul 12, 2025 1:45 AM;Jul 12, 2025 2:00 AM;1,161.50;106.00;106.00;0.00;1,053.00
Jul 12, 2025 2:00 AM;Jul 12, 2025 2:15 AM;1,112.00;104.00;104.00;0.00;1,011.50
Jul 12, 2025 2:15 AM;Jul 12, 2025 2:30 AM;1,112.00;101.00;101.00;0.00;1,011.50
Jul 12, 2025 2:30 AM;Jul 12, 2025 2:45 AM;1,112.00;99.00;99.00;0.00;1,011.50
Jul 12, 2025 2:45 AM;Jul 12, 2025 3:00 AM;1,112.00;98.00;98.00;0.00;1,011.50
Jul 12, 2025 3:00 AM;Jul 12, 2025 3:15 AM;1,084.25;96.00;96.00;0.00;989.25
Jul 12, 2025 3:15 AM;Jul 12, 2025 3:30 AM;1,084.25;95.00;95.00;0.00;989.25
Jul 12, 2025 3:30 AM;Jul 12, 2025 3:45 AM;1,084.25;95.00;95.00;0.00;989.25
Jul 12, 2025 3:45 AM;Jul 12, 2025 4:00 AM;1,084.25;94.00;94.00;0.00;989.25
Jul 12, 2025 4:00 AM;Jul 12, 2025 4:15 AM;1,043.50;94.00;94.00;0.00;951.75
Jul 12, 2025 4:15 AM;Jul 12, 2025 4:30 AM;1,043.50;92.00;92.00;0.00;951.75
Jul 12, 2025 4:30 AM;Jul 12, 2025 4:45 AM;1,043.50;91.00;91.00;0.00;951.75
Jul 12, 2025 4:45 AM;Jul 12, 2025 5:00 AM;1,043.50;90.00;90.00;0.00;951.75
Jul 12, 2025 5:00 AM;Jul 12, 2025 5:15 AM;1,042.25;88.00;88.00;0.00;949.75
Jul 12, 2025 5:15 AM;Jul 12, 2025 5:30 AM;1,042.25;89.00;87.00;2.00;949.75
Jul 12, 2025 5:30 AM;Jul 12, 2025 5:45 AM;1,042.25;93.00;85.00;8.00;949.75
Jul 12, 2025 5:45 AM;Jul 12, 2025 6:00 AM;1,042.25;100.00;83.00;17.00;949.75
Jul 12, 2025 6:00 AM;Jul 12, 2025 6:15 AM;1,075.25;110.00;80.00;30.00;946.50
Jul 12, 2025 6:15 AM;Jul 12, 2025 6:30 AM;1,075.25;121.00;77.00;44.00;946.50
Jul 12, 2025 6:30 AM;Jul 12, 2025 6:45 AM;1,075.25;134.00;74.00;60.00;946.50
Jul 12, 2025 6:45 AM;Jul 12, 2025 7:00 AM;1,075.25;150.00;71.00;79.00;946.50
Jul 12, 2025 7:00 AM;Jul 12, 2025 7:15 AM;1,098.00;173.00;68.00;105.00;881.75
Jul 12, 2025 7:15 AM;Jul 12, 2025 7:30 AM;1,098.00;198.00;62.00;136.00;881.75
Jul 12, 2025 7:30 AM;Jul 12, 2025 7:45 AM;1,098.00;230.00;57.00;173.00;881.75
Jul 12, 2025 7:45 AM;Jul 12, 2025 8:00 AM;1,098.00;264.00;52.00;212.00;881.75
Jul 12, 2025 8:00 AM;Jul 12, 2025 8:15 AM;1,112.50;299.00;47.00;252.00;757.25
Jul 12, 2025 8:15 AM;Jul 12, 2025 8:30 AM;1,112.50;337.00;44.00;293.00;757.25
Jul 12, 2025 8:30 AM;Jul 12, 2025 8:45 AM;1,112.50;374.00;41.00;333.00;757.25
Jul 12, 2025 8:45 AM;Jul 12, 2025 9:00 AM;1,112.50;411.00;38.00;373.00;757.25
Jul 12, 2025 9:00 AM;Jul 12, 2025 9:15 AM;1,163.25;446.00;35.00;411.00;663.25
