Start date;End date;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Jul 6, 2025 6:15 AM;Jul 6, 2025 6:30 AM;39.00;808.50;30.00;44.00;0.00;0.00;0.00;72.50;30.50
Jul 6, 2025 6:30 AM;Jul 6, 2025 6:45 AM;39.00;794.00;29.00;61.00;0.00;0.00;0.00;73.50;30.50
Jul 6, 2025 6:45 AM;Jul 6, 2025 7:00 AM;39.00;775.50;26.00;80.00;0.00;0.00;0.00;41.50;30.50
Jul 6, 2025 7:00 AM;Jul 6, 2025 7:15 AM;38.00;805.50;26.00;103.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 7:15 AM;Jul 6, 2025 7:30 AM;38.00;802.00;33.00;132.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 7:30 AM;Jul 6, 2025 7:45 AM;38.00;780.75;35.00;166.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 7:45 AM;Jul 6, 2025 8:00 AM;37.00;775.25;34.00;205.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 8:00 AM;Jul 6, 2025 8:15 AM;37.00;829.00;40.00;244.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 8:15 AM;Jul 6, 2025 8:30 AM;37.00;791.25;47.00;289.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 8:30 AM;Jul 6, 2025 8:45 AM;37.00;779.75;51.00;337.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 8:45 AM;Jul 6, 2025 9:00 AM;37.00;776.50;54.00;388.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 9:00 AM;Jul 6, 2025 9:15 AM;37.00;819.25;57.00;435.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 9:15 AM;Jul 6, 2025 9:30 AM;37.00;813.00;60.00;490.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 9:30 AM;Jul 6, 2025 9:45 AM;37.00;790.50;63.00;546.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 9:45 AM;Jul 6, 2025 10:00 AM;37.00;780.50;67.00;596.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 10:00 AM;Jul 6, 2025 10:15 AM;37.00;782.50;72.00;635.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 10:15 AM;Jul 6, 2025 10:30 AM;37.00;773.00;77.00;674.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 10:30 AM;Jul 6, 2025 10:45 AM;37.00;759.75;82.00;712.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 10:45 AM;Jul 6, 2025 11:00 AM;37.00;755.50;90.00;743.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 11:00 AM;Jul 6, 2025 11:15 AM;37.00;753.50;95.00;761.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 11:15 AM;Jul 6, 2025 11:30 AM;37.00;759.00;97.00;787.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 11:30 AM;Jul 6, 2025 11:45 AM;37.00;747.25;98.00;802.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 11:45 AM;Jul 6, 2025 12:00 PM;37.00;745.50;98.00;813.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 12:00 PM;Jul 6, 2025 12:15 PM;37.00;748.50;102.00;816.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 12:15 PM;Jul 6, 2025 12:30 PM;38.00;736.00;105.00;821.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 12:30 PM;Jul 6, 2025 12:45 PM;38.00;740.25;107.00;821.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 12:45 PM;Jul 6, 2025 1:00 PM;38.00;743.75;110.00;815.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 1:00 PM;Jul 6, 2025 1:15 PM;38.00;751.00;114.00;807.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 1:15 PM;Jul 6, 2025 1:30 PM;38.00;742.50;119.00;794.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 1:30 PM;Jul 6, 2025 1:45 PM;38.00;749.00;125.00;775.00;0.00;0.00;0.00;0.00;30.50
Jul 6, 2025 1:45 PM;Jul 6, 2025 2:00 PM;39.00;751.75;117.00;746.00;0.00;0.00;12.75;0.00;30.50
Jul 6, 2025 2:00 PM;Jul 6, 2025 2:15 PM;39.00;748.75;114.00;713.00;0.00;0.00;24.50;0.00;30.50
Jul 6, 2025 2:15 PM;Jul 6, 2025 2:30 PM;39.00;761.75;132.00;675.00;0.00;0.00;24.00;0.00;30.50
Jul 6, 2025 2:30 PM;Jul 6, 2025 2:45 PM;38.00;783.25;130.00;635.00;0.00;0.00;38.50;0.00;30.50
Jul 6, 2025 2:45 PM;Jul 6, 2025 3:00 PM;38.00;795.75;131.00;593.00;0.00;0.00;47.75;0.00;30.50
Jul 6, 2025 3:00 PM;Jul 6, 2025 3:15 PM;38.00;819.50;134.00;553.00;0.00;0.00;33.75;0.00;30.50
Jul 6, 2025 3:15 PM;Jul 6, 2025 3:30 PM;38.00;834.50;140.00;510.00;0.00;0.00;41.75;0.00;30.50
Jul 6, 2025 3:30 PM;Jul 6, 2025 3:45 PM;38.00;830.50;151.00;464.00;0.00;0.00;58.50;0.00;30.50
Jul 6, 2025 3:45 PM;Jul 6, 2025 4:00 PM;38.00;817.00;179.00;415.00;0.00;0.00;58.25;0.00;30.50
Jul 6, 2025 4:00 PM;Jul 6, 2025 4:15 PM;38.00;787.50;190.00;370.00;0.00;0.00;57.25;0.00;30.50
Jul 6, 2025 4:15 PM;Jul 6, 2025 4:30 PM;38.00;797.50;211.00;328.00;0.00;0.00;56.50;0.00;30.50
Jul 6, 2025 4:30 PM;Jul 6, 2025 4:45 PM;38.00;797.50;218.00;291.00;0.00;0.00;55.50;0.00;30.50
Jul 6, 2025 4:45 PM;Jul 6, 2025 5:00 PM;38.00;809.75;220.00;259.00;0.00;0.00;54.75;0.00;30.50
Jul 6, 2025 5:00 PM;Jul 6, 2025 5:15 PM;38.00;806.25;234.00;228.00;0.00;0.00;54.00;0.00;30.50
Jul 6, 2025 5:15 PM;Jul 6, 2025 5:30 PM;38.00;827.50;242.00;202.00;0.00;0.00;53.25;0.00;30.50
Jul 6, 2025 5:30 PM;Jul 6, 2025 5:45 PM;38.00;825.50;251.00;178.00;0.00;0.00;52.75;0.00;30.50
Jul 6, 2025 5:45 PM;Jul 6, 2025 6:00 PM;37.00;824.00;239.00;157.00;0.00;0.00;52.00;0.00;30.50
Jul 6, 2025 6:00 PM;Jul 6, 2025 6:15 PM;37.00;838.75;252.00;134.00;0.00;0.00;50.50;105.50;30.50
Jul 6, 2025 6:15 PM;Jul 6, 2025 6:30 PM;37.00;900.25;272.00;116.00;0.00;0.00;50.50;131.75;30.50
Jul 6, 2025 6:30 PM;Jul 6, 2025 6:45 PM;38.00;903.75;271.00;98.00;0.00;0.00;50.00;194.50;30.50
Jul 6, 2025 6:45 PM;Jul 6, 2025 7:00 PM;38.00;877.50;268.00;83.00;0.00;0.00;49.50;243.75;30.50
Jul 6, 2025 7:00 PM;Jul 6, 2025 7:15 PM;38.00;903.50;292.00;68.00;0.00;0.00;49.25;360.00;30.50
Jul 6, 2025 7:15 PM;Jul 6, 2025 7:30 PM;38.00;822.75;517.00;50.00;0.00;0.00;45.00;335.75;30.50
Jul 6, 2025 7:30 PM;Jul 6, 2025 7:45 PM;38.00;843.50;497.00;40.00;0.00;0.00;48.50;351.00;30.50
Jul 6, 2025 7:45 PM;Jul 6, 2025 8:00 PM;38.00;817.00;552.00;27.00;0.00;0.00;48.50;352.00;30.50
Jul 6, 2025 8:00 PM;Jul 6, 2025 8:15 PM;38.00;869.50;542.00;17.00;0.00;0.00;49.25;360.75;30.50
Jul 6, 2025 8:15 PM;Jul 6, 2025 8:30 PM;38.00;892.25;530.00;9.00;0.00;0.00;49.25;378.25;30.50
Jul 6, 2025 8:30 PM;Jul 6, 2025 8:45 PM;38.00;890.00;540.00;4.00;0.00;0.00;49.00;362.75;30.50
Jul 6, 2025 8:45 PM;Jul 6, 2025 9:00 PM;38.00;873.25;587.00;1.00;0.00;0.00;60.50;352.50;30.50
Jul 6, 2025 9:00 PM;Jul 6, 2025 9:15 PM;38.00;1,023.75;307.00;0.00;0.00;0.00;90.50;364.25;30.50
Jul 6, 2025 9:15 PM;Jul 6, 2025 9:30 PM;38.00;1,015.75;132.00;0.00;0.00;0.00;91.00;399.75;30.50
Jul 6, 2025 9:30 PM;Jul 6, 2025 9:45 PM;38.00;1,025.75;111.00;0.00;0.00;0.00;83.50;412.50;30.50
Jul 6, 2025 9:45 PM;Jul 6, 2025 10:00 PM;38.00;1,051.25;96.00;0.00;0.00;0.00;83.75;441.50;30.50
Jul 6, 2025 10:00 PM;Jul 6, 2025 10:15 PM;39.00;1,042.00;172.00;0.00;0.00;0.00;83.50;456.75;30.50
Jul 6, 2025 10:15 PM;Jul 6, 2025 10:30 PM;39.00;1,030.00;220.00;0.00;0.00;0.00;83.25;423.50;30.50
Jul 6, 2025 10:30 PM;Jul 6, 2025 10:45 PM;39.00;1,000.50;251.00;0.00;0.00;0.00;82.75;396.00;30.50
Jul 6, 2025 10:45 PM;Jul 6, 2025 11:00 PM;39.00;936.25;242.00;0.00;0.00;0.00;83.50;358.00;30.50
Jul 6, 2025 11:00 PM;Jul 6, 2025 11:15 PM;39.00;895.25;240.00;0.00;0.00;0.00;84.50;144.00;30.50
Jul 6, 2025 11:15 PM;Jul 6, 2025 11:30 PM;39.00;904.50;220.00;0.00;0.00;0.00;85.00;120.75;30.50
Jul 6, 2025 11:30 PM;Jul 6, 2025 11:45 PM;39.00;923.50;207.00;0.00;0.00;0.00;85.25;104.50;30.50
Jul 6, 2025 11:45 PM;Jul 7, 2025 12:00 AM;39.00;917.75;205.00;0.00;0.00;0.00;88.50;106.50;30.50
Jul 7, 2025 12:00 AM;Jul 7, 2025 12:15 AM;38.00;951.75;207.00;0.00;0.00;0.00;96.50;174.50;30.50
Jul 7, 2025 12:15 AM;Jul 7, 2025 12:30 AM;38.00;933.25;211.00;0.00;0.00;0.00;97.25;209.50;30.50
Jul 7, 2025 12:30 AM;Jul 7, 2025 12:45 AM;38.00;920.50;235.00;0.00;0.00;0.00;97.50;189.75;30.50
Jul 7, 2025 12:45 AM;Jul 7, 2025 1:00 AM;38.00;922.50;197.00;0.00;0.00;0.00;98.25;179.25;30.50
Jul 7, 2025 1:00 AM;Jul 7, 2025 1:15 AM;39.00;930.00;133.00;0.00;0.00;0.00;99.50;155.00;30.50
Jul 7, 2025 1:15 AM;Jul 7, 2025 1:30 AM;39.00;934.00;105.00;0.00;0.00;0.00;99.50;158.00;30.50
Jul 7, 2025 1:30 AM;Jul 7, 2025 1:45 AM;39.00;938.75;99.00;0.00;0.00;0.00;99.50;163.50;30.50
Jul 7, 2025 1:45 AM;Jul 7, 2025 2:00 AM;39.00;935.75;100.00;0.00;0.00;0.00;99.50;177.50;30.50
Jul 7, 2025 2:00 AM;Jul 7, 2025 2:15 AM;39.00;925.00;97.00;0.00;0.00;0.00;99.00;226.75;30.50
Jul 7, 2025 2:15 AM;Jul 7, 2025 2:30 AM;39.00;907.50;91.00;0.00;0.00;0.00;99.00;230.00;30.50
Jul 7, 2025 2:30 AM;Jul 7, 2025 2:45 AM;39.00;904.50;85.00;0.00;0.00;0.00;99.00;238.25;30.50
Jul 7, 2025 2:45 AM;Jul 7, 2025 3:00 AM;39.00;892.25;73.00;0.00;0.00;0.00;99.00;240.75;30.50
Jul 7, 2025 3:00 AM;Jul 7, 2025 3:15 AM;39.00;884.00;74.00;0.00;0.00;0.00;98.75;236.75;30.50
Jul 7, 2025 3:15 AM;Jul 7, 2025 3:30 AM;39.00;884.75;89.00;0.00;0.00;0.00;99.25;233.75;30.50
Jul 7, 2025 3:30 AM;Jul 7, 2025 3:45 AM;39.00;888.00;91.00;0.00;0.00;0.00;99.50;219.50;30.50
Jul 7, 2025 3:45 AM;Jul 7, 2025 4:00 AM;39.00;874.25;81.00;0.00;0.00;0.00;100.25;225.25;30.50
Jul 7, 2025 4:00 AM;Jul 7, 2025 4:15 AM;40.00;908.00;88.00;0.00;0.00;0.00;99.25;251.50;30.50
Jul 7, 2025 4:15 AM;Jul 7, 2025 4:30 AM;40.00;900.75;88.00;0.00;0.00;0.00;99.50;236.50;30.50
Jul 7, 2025 4:30 AM;Jul 7, 2025 4:45 AM;39.00;903.25;120.00;0.00;0.00;0.00;98.75;237.25;30.50
Jul 7, 2025 4:45 AM;Jul 7, 2025 5:00 AM;39.00;894.75;136.00;0.00;0.00;0.00;98.50;230.75;30.50
Jul 7, 2025 5:00 AM;Jul 7, 2025 5:15 AM;39.00;880.50;148.00;0.00;0.00;0.00;99.00;196.25;30.50
Jul 7, 2025 5:15 AM;Jul 7, 2025 5:30 AM;39.00;879.50;151.00;1.00;0.00;0.00;99.00;182.75;30.50
Jul 7, 2025 5:30 AM;Jul 7, 2025 5:45 AM;39.00;903.25;158.00;5.00;0.00;0.00;98.75;189.25;30.50
Jul 7, 2025 5:45 AM;Jul 7, 2025 6:00 AM;39.00;914.00;169.00;10.00;0.00;0.00;98.50;195.25;30.50
Jul 7, 2025 6:00 AM;Jul 7, 2025 6:15 AM;39.00;943.75;170.00;16.00;0.00;0.00;98.50;192.75;30.50
Jul 7, 2025 6:15 AM;Jul 7, 2025 6:30 AM;39.00;992.00;190.00;25.00;0.00;0.00;98.25;228.00;30.50
Jul 7, 2025 6:30 AM;Jul 7, 2025 6:45 AM;38.00;980.75;224.00;34.00;0.00;0.00;98.50;216.75;30.50
Jul 7, 2025 6:45 AM;Jul 7, 2025 7:00 AM;38.00;1,005.75;299.00;43.00;0.00;0.00;98.50;231.00;30.50
Jul 7, 2025 7:00 AM;Jul 7, 2025 7:15 AM;38.00;1,001.00;299.00;52.00;0.00;0.00;99.50;213.50;30.50
Jul 7, 2025 7:15 AM;Jul 7, 2025 7:30 AM;37.00;971.25;211.00;59.00;0.00;0.00;101.00;233.00;30.50
Jul 7, 2025 7:30 AM;Jul 7, 2025 7:45 AM;37.00;995.00;148.00;66.00;0.00;0.00;101.75;242.00;30.50
Jul 7, 2025 7:45 AM;Jul 7, 2025 8:00 AM;37.00;1,044.50;138.00;73.00;0.00;0.00;102.25;234.50;30.50
Jul 7, 2025 8:00 AM;Jul 7, 2025 8:15 AM;36.00;1,091.00;122.00;80.00;0.00;0.00;102.75;307.75;30.50
Jul 7, 2025 8:15 AM;Jul 7, 2025 8:30 AM;36.00;1,108.25;105.00;88.00;0.00;0.00;104.00;313.25;30.50
Jul 7, 2025 8:30 AM;Jul 7, 2025 8:45 AM;36.00;1,114.50;111.00;95.00;0.00;0.00;104.50;314.25;30.50
Jul 7, 2025 8:45 AM;Jul 7, 2025 9:00 AM;36.00;1,125.00;128.00;104.00;0.00;0.00;105.00;300.50;30.50
Jul 7, 2025 9:00 AM;Jul 7, 2025 9:15 AM;36.00;1,140.75;111.00;114.00;0.00;0.00;106.50;263.50;30.50
Jul 7, 2025 9:15 AM;Jul 7, 2025 9:30 AM;36.00;1,147.75;127.00;124.00;0.00;0.00;107.50;250.50;30.50
Jul 7, 2025 9:30 AM;Jul 7, 2025 9:45 AM;35.00;1,167.75;147.00;134.00;0.00;0.00;107.75;230.50;30.50
Jul 7, 2025 9:45 AM;Jul 7, 2025 10:00 AM;35.00;1,141.50;147.00;144.00;0.00;0.00;108.00;216.25;30.50
Jul 7, 2025 10:00 AM;Jul 7, 2025 10:15 AM;35.00;1,192.50;149.00;157.00;0.00;0.00;84.25;188.75;30.50
Jul 7, 2025 10:15 AM;Jul 7, 2025 10:30 AM;35.00;1,173.00;173.00;169.00;0.00;0.00;60.50;171.75;30.50
Jul 7, 2025 10:30 AM;Jul 7, 2025 10:45 AM;35.00;1,158.25;188.00;181.00;0.00;0.00;57.25;162.50;30.50
Jul 7, 2025 10:45 AM;Jul 7, 2025 11:00 AM;35.00;1,125.75;202.00;195.00;0.00;0.00;57.75;146.25;30.50
Jul 7, 2025 11:00 AM;Jul 7, 2025 11:15 AM;35.00;1,113.75;233.00;210.00;0.00;0.00;58.25;132.25;30.50
Jul 7, 2025 11:15 AM;Jul 7, 2025 11:30 AM;35.00;1,128.00;239.00;227.00;0.00;0.00;59.00;81.25;30.50
Jul 7, 2025 11:30 AM;Jul 7, 2025 11:45 AM;35.00;1,158.25;217.00;243.00;0.00;0.00;59.50;66.50;30.50
Jul 7, 2025 11:45 AM;Jul 7, 2025 12:00 PM;35.00;1,170.75;170.00;259.00;0.00;0.00;60.25;35.00;30.50
Jul 7, 2025 12:00 PM;Jul 7, 2025 12:15 PM;35.00;1,175.75;167.00;276.00;0.00;0.00;61.25;0.00;30.50
Jul 7, 2025 12:15 PM;Jul 7, 2025 12:30 PM;35.00;1,161.75;185.00;291.00;0.00;0.00;61.25;0.00;30.50
Jul 7, 2025 12:30 PM;Jul 7, 2025 12:45 PM;35.00;1,176.00;164.00;307.00;0.00;0.00;60.75;0.00;30.50
Jul 7, 2025 12:45 PM;Jul 7, 2025 1:00 PM;36.00;1,163.50;129.00;326.00;0.00;0.00;76.00;0.00;30.50
Jul 7, 2025 1:00 PM;Jul 7, 2025 1:15 PM;36.00;1,170.75;115.00;346.00;0.00;0.00;95.50;0.00;30.50
Jul 7, 2025 1:15 PM;Jul 7, 2025 1:30 PM;36.00;1,200.75;107.00;367.00;0.00;0.00;112.50;0.00;30.50
Jul 7, 2025 1:30 PM;Jul 7, 2025 1:45 PM;36.00;1,210.75;102.00;392.00;0.00;0.00;113.00;0.00;30.50
Jul 7, 2025 1:45 PM;Jul 7, 2025 2:00 PM;36.00;1,175.00;121.00;412.00;0.00;0.00;112.50;0.00;30.50
Jul 7, 2025 2:00 PM;Jul 7, 2025 2:15 PM;37.00;1,137.25;155.00;430.00;0.00;0.00;111.25;0.00;30.50
Jul 7, 2025 2:15 PM;Jul 7, 2025 2:30 PM;37.00;1,101.25;156.00;448.00;0.00;0.00;110.75;0.00;30.50
Jul 7, 2025 2:30 PM;Jul 7, 2025 2:45 PM;37.00;1,086.25;157.00;464.00;0.00;0.00;109.25;0.00;30.50
Jul 7, 2025 2:45 PM;Jul 7, 2025 3:00 PM;37.00;1,082.25;140.00;475.00;0.00;0.00;107.00;0.00;30.50
Jul 7, 2025 3:00 PM;Jul 7, 2025 3:15 PM;37.00;1,082.75;131.00;488.00;0.00;0.00;105.50;0.00;30.50
Jul 7, 2025 3:15 PM;Jul 7, 2025 3:30 PM;37.00;1,086.75;135.00;501.00;0.00;0.00;104.50;0.00;30.50
Jul 7, 2025 3:30 PM;Jul 7, 2025 3:45 PM;37.00;1,102.75;146.00;499.00;0.00;0.00;103.50;0.00;30.50
Jul 7, 2025 3:45 PM;Jul 7, 2025 4:00 PM;37.00;1,087.00;132.00;490.00;0.00;0.00;103.25;0.00;30.50
Jul 7, 2025 4:00 PM;Jul 7, 2025 4:15 PM;37.00;1,070.25;110.00;478.00;0.00;0.00;71.50;0.00;30.50
Jul 7, 2025 4:15 PM;Jul 7, 2025 4:30 PM;37.00;1,082.50;99.00;463.00;0.00;0.00;53.50;0.00;30.50
Jul 7, 2025 4:30 PM;Jul 7, 2025 4:45 PM;37.00;1,098.50;87.00;440.00;0.00;0.00;53.50;0.00;30.50
Jul 7, 2025 4:45 PM;Jul 7, 2025 5:00 PM;37.00;1,096.25;90.00;409.00;0.00;0.00;81.50;0.00;30.50
Jul 7, 2025 5:00 PM;Jul 7, 2025 5:15 PM;37.00;1,087.50;99.00;376.00;0.00;0.00;101.25;0.00;30.50
Jul 7, 2025 5:15 PM;Jul 7, 2025 5:30 PM;38.00;1,104.25;101.00;344.00;0.00;0.00;100.75;0.00;30.50
Jul 7, 2025 5:30 PM;Jul 7, 2025 5:45 PM;38.00;1,108.00;88.00;309.00;0.00;0.00;100.25;0.00;30.50
Jul 7, 2025 5:45 PM;Jul 7, 2025 6:00 PM;38.00;1,131.50;81.00;273.00;0.00;0.00;100.00;0.00;30.50
Jul 7, 2025 6:00 PM;Jul 7, 2025 6:15 PM;38.00;1,113.75;71.00;237.00;0.00;0.00;85.25;0.00;30.50
Jul 7, 2025 6:15 PM;Jul 7, 2025 6:30 PM;39.00;1,124.25;57.00;200.00;0.00;0.00;83.50;2.50;30.50
Jul 7, 2025 6:30 PM;Jul 7, 2025 6:45 PM;39.00;1,167.00;43.00;161.00;0.00;0.00;83.00;77.00;30.50
Jul 7, 2025 6:45 PM;Jul 7, 2025 7:00 PM;39.00;1,182.50;35.00;127.00;0.00;0.00;84.25;88.25;30.50
Jul 7, 2025 7:00 PM;Jul 7, 2025 7:15 PM;40.00;1,120.50;28.00;94.00;0.00;0.00;57.50;202.50;30.50
Jul 7, 2025 7:15 PM;Jul 7, 2025 7:30 PM;40.00;1,152.25;22.00;69.00;0.00;0.00;27.50;249.25;30.50
Jul 7, 2025 7:30 PM;Jul 7, 2025 7:45 PM;40.00;1,203.50;16.00;52.00;0.00;0.00;11.00;293.00;30.50
Jul 7, 2025 7:45 PM;Jul 7, 2025 8:00 PM;40.00;1,212.75;11.00;38.00;0.00;0.00;0.00;290.75;30.50
Jul 7, 2025 8:00 PM;Jul 7, 2025 8:15 PM;40.00;1,234.50;8.00;25.00;0.00;0.00;0.00;305.75;30.50
Jul 7, 2025 8:15 PM;Jul 7, 2025 8:30 PM;40.00;1,239.50;7.00;15.00;0.00;0.00;0.00;317.00;30.50
Jul 7, 2025 8:30 PM;Jul 7, 2025 8:45 PM;40.00;1,223.75;11.00;7.00;0.00;0.00;0.00;312.50;30.50
Jul 7, 2025 8:45 PM;Jul 7, 2025 9:00 PM;40.00;1,204.00;26.00;2.00;0.00;0.00;0.00;305.00;30.50
Jul 7, 2025 9:00 PM;Jul 7, 2025 9:15 PM;40.00;1,230.00;37.00;0.00;0.00;0.00;0.00;338.50;30.50
Jul 7, 2025 9:15 PM;Jul 7, 2025 9:30 PM;39.00;1,192.50;51.00;0.00;0.00;0.00;0.00;341.00;30.50
Jul 7, 2025 9:30 PM;Jul 7, 2025 9:45 PM;39.00;1,180.25;69.00;0.00;0.00;0.00;0.00;303.00;30.50
Jul 7, 2025 9:45 PM;Jul 7, 2025 10:00 PM;39.00;1,177.25;89.00;0.00;0.00;0.00;0.00;259.00;30.50
Jul 7, 2025 10:00 PM;Jul 7, 2025 10:15 PM;39.00;1,236.25;101.00;0.00;0.00;0.00;0.00;127.00;30.50
Jul 7, 2025 10:15 PM;Jul 7, 2025 10:30 PM;39.00;1,252.00;109.00;0.00;0.00;0.00;0.00;98.50;30.50
Jul 7, 2025 10:30 PM;Jul 7, 2025 10:45 PM;39.00;1,209.50;117.00;0.00;0.00;0.00;0.00;57.75;30.50
Jul 7, 2025 10:45 PM;Jul 7, 2025 11:00 PM;39.00;1,220.00;117.00;0.00;0.00;0.00;0.00;46.25;30.50
Jul 7, 2025 11:00 PM;Jul 7, 2025 11:15 PM;39.00;1,295.00;112.00;0.00;0.00;0.00;0.00;24.00;30.50
Jul 7, 2025 11:15 PM;Jul 7, 2025 11:30 PM;40.00;1,274.25;112.00;0.00;0.00;0.00;0.00;32.00;30.50
Jul 7, 2025 11:30 PM;Jul 7, 2025 11:45 PM;40.00;1,251.25;131.00;0.00;0.00;0.00;0.00;5.25;30.50
Jul 7, 2025 11:45 PM;Jul 8, 2025 12:00 AM;40.00;1,218.50;127.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 12:00 AM;Jul 8, 2025 12:15 AM;35.00;1,243.25;121.00;0.00;0.00;0.00;0.00;101.75;30.50
Jul 8, 2025 12:15 AM;Jul 8, 2025 12:30 AM;35.00;1,259.25;121.00;0.00;0.00;0.00;0.00;88.50;30.50
Jul 8, 2025 12:30 AM;Jul 8, 2025 12:45 AM;35.00;1,264.50;119.00;0.00;0.00;0.00;0.00;66.50;30.50
Jul 8, 2025 12:45 AM;Jul 8, 2025 1:00 AM;35.00;1,276.50;127.00;0.00;0.00;0.00;0.00;49.00;30.50
Jul 8, 2025 1:00 AM;Jul 8, 2025 1:15 AM;35.00;1,335.00;127.00;0.00;0.00;0.00;0.00;12.25;30.50
Jul 8, 2025 1:15 AM;Jul 8, 2025 1:30 AM;35.00;1,282.75;142.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 1:30 AM;Jul 8, 2025 1:45 AM;35.00;1,274.50;162.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 1:45 AM;Jul 8, 2025 2:00 AM;35.00;1,274.25;201.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 2:00 AM;Jul 8, 2025 2:15 AM;35.00;1,298.00;236.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 2:15 AM;Jul 8, 2025 2:30 AM;35.00;1,299.25;276.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 2:30 AM;Jul 8, 2025 2:45 AM;35.00;1,281.75;324.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 2:45 AM;Jul 8, 2025 3:00 AM;35.00;1,259.75;375.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 3:00 AM;Jul 8, 2025 3:15 AM;35.00;1,269.25;347.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 3:15 AM;Jul 8, 2025 3:30 AM;36.00;1,244.00;356.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 3:30 AM;Jul 8, 2025 3:45 AM;36.00;1,258.75;371.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 3:45 AM;Jul 8, 2025 4:00 AM;36.00;1,259.00;392.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 4:00 AM;Jul 8, 2025 4:15 AM;36.00;1,260.50;375.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 4:15 AM;Jul 8, 2025 4:30 AM;36.00;1,260.00;324.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 4:30 AM;Jul 8, 2025 4:45 AM;36.00;1,256.00;316.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 4:45 AM;Jul 8, 2025 5:00 AM;36.00;1,254.50;280.00;0.00;0.00;0.00;0.00;0.00;30.50
Jul 8, 2025 5:00 AM;Jul 8, 2025 5:15 AM;36.00;1,313.00;257.00;0.00;0.00;0.00;0.00;0.50;30.50
Jul 8, 2025 5:15 AM;Jul 8, 2025 5:30 AM;36.00;1,326.50;246.00;1.00;0.00;0.00;0.00;15.50;30.50
Jul 8, 2025 5:30 AM;Jul 8, 2025 5:45 AM;36.00;1,347.50;244.00;4.00;0.00;0.00;0.00;22.50;30.50
Jul 8, 2025 5:45 AM;Jul 8, 2025 6:00 AM;36.00;1,349.00;281.00;8.00;0.00;0.00;0.00;44.50;30.50
Jul 8, 2025 6:00 AM;Jul 8, 2025 6:15 AM;35.00;1,315.25;278.00;13.00;0.00;0.00;0.00;192.25;30.50
Jul 8, 2025 6:15 AM;Jul 8, 2025 6:30 AM;35.00;1,320.00;240.00;20.00;0.00;0.00;0.00;191.25;30.50
Jul 8, 2025 6:30 AM;Jul 8, 2025 6:45 AM;35.00;1,319.50;228.00;27.00;0.00;0.00;0.00;225.00;30.50
