Start date;End date;Photovoltaics and wind [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions
Jan 24, 2025 11:15 AM;Jan 24, 2025 11:30 AM;384.00;58.00;326.00
Jan 24, 2025 11:30 AM;Jan 24, 2025 11:45 AM;393.00;55.00;338.00
Jan 24, 2025 11:45 AM;Jan 24, 2025 12:00 PM;391.00;51.00;340.00
Jan 24, 2025 12:00 PM;Jan 24, 2025 12:15 PM;394.00;48.00;346.00
Jan 24, 2025 12:15 PM;Jan 24, 2025 12:30 PM;403.00;46.00;357.00
Jan 24, 2025 12:30 PM;Jan 24, 2025 12:45 PM;399.00;44.00;355.00
Jan 24, 2025 12:45 PM;Jan 24, 2025 1:00 PM;383.00;42.00;341.00
Jan 24, 2025 1:00 PM;Jan 24, 2025 1:15 PM;372.00;40.00;332.00
Jan 24, 2025 1:15 PM;Jan 24, 2025 1:30 PM;367.00;40.00;327.00
Jan 24, 2025 1:30 PM;Jan 24, 2025 1:45 PM;350.00;39.00;311.00
Jan 24, 2025 1:45 PM;Jan 24, 2025 2:00 PM;323.00;38.00;285.00
Jan 24, 2025 2:00 PM;Jan 24, 2025 2:15 PM;293.00;38.00;255.00
Jan 24, 2025 2:15 PM;Jan 24, 2025 2:30 PM;269.00;40.00;229.00
Jan 24, 2025 2:30 PM;Jan 24, 2025 2:45 PM;240.00;41.00;199.00
Jan 24, 2025 2:45 PM;Jan 24, 2025 3:00 PM;210.00;42.00;168.00
Jan 24, 2025 3:00 PM;Jan 24, 2025 3:15 PM;182.00;46.00;136.00
Jan 24, 2025 3:15 PM;Jan 24, 2025 3:30 PM;162.00;53.00;109.00
Jan 24, 2025 3:30 PM;Jan 24, 2025 3:45 PM;151.00;61.00;90.00
Jan 24, 2025 3:45 PM;Jan 24, 2025 4:00 PM;140.00;68.00;72.00
Jan 24, 2025 4:00 PM;Jan 24, 2025 4:15 PM;133.00;77.00;56.00
Jan 24, 2025 4:15 PM;Jan 24, 2025 4:30 PM;133.00;88.00;45.00
Jan 24, 2025 4:30 PM;Jan 24, 2025 4:45 PM;131.00;100.00;31.00
Jan 24, 2025 4:45 PM;Jan 24, 2025 5:00 PM;117.00;111.00;6.00
Jan 24, 2025 5:00 PM;Jan 24, 2025 5:15 PM;122.00;122.00;0.00
Jan 24, 2025 5:15 PM;Jan 24, 2025 5:30 PM;132.00;132.00;0.00
Jan 24, 2025 5:30 PM;Jan 24, 2025 5:45 PM;142.00;142.00;0.00
Jan 24, 2025 5:45 PM;Jan 24, 2025 6:00 PM;152.00;152.00;0.00
Jan 24, 2025 6:00 PM;Jan 24, 2025 6:15 PM;161.00;161.00;0.00
Jan 24, 2025 6:15 PM;Jan 24, 2025 6:30 PM;170.00;170.00;0.00
Jan 24, 2025 6:30 PM;Jan 24, 2025 6:45 PM;178.00;178.00;0.00
Jan 24, 2025 6:45 PM;Jan 24, 2025 7:00 PM;187.00;187.00;0.00
Jan 24, 2025 7:00 PM;Jan 24, 2025 7:15 PM;196.00;196.00;0.00
Jan 24, 2025 7:15 PM;Jan 24, 2025 7:30 PM;206.00;206.00;0.00
Jan 24, 2025 7:30 PM;Jan 24, 2025 7:45 PM;216.00;216.00;0.00
Jan 24, 2025 7:45 PM;Jan 24, 2025 8:00 PM;226.00;226.00;0.00
Jan 24, 2025 8:00 PM;Jan 24, 2025 8:15 PM;231.00;231.00;0.00
Jan 24, 2025 8:15 PM;Jan 24, 2025 8:30 PM;231.00;231.00;0.00
Jan 24, 2025 8:30 PM;Jan 24, 2025 8:45 PM;231.00;231.00;0.00
Jan 24, 2025 8:45 PM;Jan 24, 2025 9:00 PM;231.00;231.00;0.00
Jan 24, 2025 9:00 PM;Jan 24, 2025 9:15 PM;232.00;232.00;0.00
Jan 24, 2025 9:15 PM;Jan 24, 2025 9:30 PM;233.00;233.00;0.00
Jan 24, 2025 9:30 PM;Jan 24, 2025 9:45 PM;235.00;235.00;0.00
Jan 24, 2025 9:45 PM;Jan 24, 2025 10:00 PM;236.00;236.00;0.00
Jan 24, 2025 10:00 PM;Jan 24, 2025 10:15 PM;236.00;236.00;0.00
Jan 24, 2025 10:15 PM;Jan 24, 2025 10:30 PM;234.00;234.00;0.00
Jan 24, 2025 10:30 PM;Jan 24, 2025 10:45 PM;232.00;232.00;0.00
Jan 24, 2025 10:45 PM;Jan 24, 2025 11:00 PM;229.00;229.00;0.00
Jan 24, 2025 11:00 PM;Jan 24, 2025 11:15 PM;228.00;228.00;0.00
Jan 24, 2025 11:15 PM;Jan 24, 2025 11:30 PM;229.00;229.00;0.00
Jan 24, 2025 11:30 PM;Jan 24, 2025 11:45 PM;230.00;230.00;0.00
Jan 24, 2025 11:45 PM;Jan 25, 2025 12:00 AM;231.00;231.00;0.00
Jan 25, 2025 12:00 AM;Jan 25, 2025 12:15 AM;206.00;206.00;0.00
Jan 25, 2025 12:15 AM;Jan 25, 2025 12:30 AM;202.00;202.00;0.00
Jan 25, 2025 12:30 AM;Jan 25, 2025 12:45 AM;213.00;213.00;0.00
Jan 25, 2025 12:45 AM;Jan 25, 2025 1:00 AM;209.00;209.00;0.00
Jan 25, 2025 1:00 AM;Jan 25, 2025 1:15 AM;206.00;206.00;0.00
Jan 25, 2025 1:15 AM;Jan 25, 2025 1:30 AM;203.00;203.00;0.00
Jan 25, 2025 1:30 AM;Jan 25, 2025 1:45 AM;207.00;207.00;0.00
Jan 25, 2025 1:45 AM;Jan 25, 2025 2:00 AM;202.00;202.00;0.00
Jan 25, 2025 2:00 AM;Jan 25, 2025 2:15 AM;198.00;198.00;0.00
Jan 25, 2025 2:15 AM;Jan 25, 2025 2:30 AM;193.00;193.00;0.00
Jan 25, 2025 2:30 AM;Jan 25, 2025 2:45 AM;187.00;187.00;0.00
Jan 25, 2025 2:45 AM;Jan 25, 2025 3:00 AM;181.00;181.00;0.00
Jan 25, 2025 3:00 AM;Jan 25, 2025 3:15 AM;177.00;177.00;0.00
Jan 25, 2025 3:15 AM;Jan 25, 2025 3:30 AM;178.00;178.00;0.00
Jan 25, 2025 3:30 AM;Jan 25, 2025 3:45 AM;179.00;179.00;0.00
Jan 25, 2025 3:45 AM;Jan 25, 2025 4:00 AM;180.00;180.00;0.00
Jan 25, 2025 4:00 AM;Jan 25, 2025 4:15 AM;182.00;182.00;0.00
Jan 25, 2025 4:15 AM;Jan 25, 2025 4:30 AM;186.00;186.00;0.00
Jan 25, 2025 4:30 AM;Jan 25, 2025 4:45 AM;188.00;188.00;0.00
Jan 25, 2025 4:45 AM;Jan 25, 2025 5:00 AM;190.00;190.00;0.00
Jan 25, 2025 5:00 AM;Jan 25, 2025 5:15 AM;191.00;191.00;0.00
Jan 25, 2025 5:15 AM;Jan 25, 2025 5:30 AM;190.00;190.00;0.00
Jan 25, 2025 5:30 AM;Jan 25, 2025 5:45 AM;182.00;182.00;0.00
Jan 25, 2025 5:45 AM;Jan 25, 2025 6:00 AM;178.00;178.00;0.00
Jan 25, 2025 6:00 AM;Jan 25, 2025 6:15 AM;176.00;176.00;0.00
Jan 25, 2025 6:15 AM;Jan 25, 2025 6:30 AM;174.00;174.00;0.00
Jan 25, 2025 6:30 AM;Jan 25, 2025 6:45 AM;173.00;173.00;0.00
Jan 25, 2025 6:45 AM;Jan 25, 2025 7:00 AM;171.00;171.00;0.00
Jan 25, 2025 7:00 AM;Jan 25, 2025 7:15 AM;172.00;172.00;0.00
Jan 25, 2025 7:15 AM;Jan 25, 2025 7:30 AM;176.00;176.00;0.00
Jan 25, 2025 7:30 AM;Jan 25, 2025 7:45 AM;187.00;181.00;6.00
Jan 25, 2025 7:45 AM;Jan 25, 2025 8:00 AM;201.00;185.00;16.00
Jan 25, 2025 8:00 AM;Jan 25, 2025 8:15 AM;220.00;191.00;29.00
Jan 25, 2025 8:15 AM;Jan 25, 2025 8:30 AM;247.00;199.00;48.00
Jan 25, 2025 8:30 AM;Jan 25, 2025 8:45 AM;276.00;208.00;68.00
Jan 25, 2025 8:45 AM;Jan 25, 2025 9:00 AM;307.00;216.00;91.00
Jan 25, 2025 9:00 AM;Jan 25, 2025 9:15 AM;414.00;223.00;191.00
Jan 25, 2025 9:15 AM;Jan 25, 2025 9:30 AM;427.00;228.00;199.00
Jan 25, 2025 9:30 AM;Jan 25, 2025 9:45 AM;449.00;233.00;216.00
Jan 25, 2025 9:45 AM;Jan 25, 2025 10:00 AM;471.00;237.00;234.00
Jan 25, 2025 10:00 AM;Jan 25, 2025 10:15 AM;500.00;242.00;258.00
Jan 25, 2025 10:15 AM;Jan 25, 2025 10:30 AM;533.00;246.00;287.00
Jan 25, 2025 10:30 AM;Jan 25, 2025 10:45 AM;559.00;251.00;308.00
Jan 25, 2025 10:45 AM;Jan 25, 2025 11:00 AM;576.00;255.00;321.00
Jan 25, 2025 11:00 AM;Jan 25, 2025 11:15 AM;598.00;259.00;339.00
Jan 25, 2025 11:15 AM;Jan 25, 2025 11:30 AM;626.00;264.00;362.00
